createdAt,userName,userLocation,text
2021-03-11 08:37:45,GT,"28.552668,77.234552","RT : The oldest person in Costa Rica. 121 years old today. Got the Spanish flu in 1918, got covid in 2020. Was vaccinated t…"
2021-03-11 09:36:38,M,あまり呟きません,"

REQUEST   


🧡Koji Mukai🧡
Birthday：1994.06.21
Blood Type：A

Snow Man  ️ Grandeur"
2021-03-11 09:36:37,Ivan Gagliolo,Abbiategrasso (Milan),"
 These are the temperatures this morning, My love. Zero degrees, a, Kiev, however, for the moment,… "
2021-03-11 09:36:37,German Phrases Quiz,"Berlin, Germany",How do you say did it snow yesterday? in German? 
2021-03-11 09:36:34,aml⁷‧₊˚,,"RT : In an interview with topstar, Peakboy said Taehyung wanted to give a Christmas present to fans. So he asked him to featu…"
2021-03-11 09:36:34,Fred Brown,,Urban Dictionary: snow-ball 
2021-03-11 09:36:32,taehyung lyric bot,tweet “hello”  me for a lyric,"in these times that have come to a stop, may flowers fall down on your sad smile
– snow flower"
2021-03-11 09:36:27,FanBoy Kris(NSFW),"Denver, CO",We’re supposed to have a snow storm this weekend....I’ll probably have to stay at work so I don’t have to drive in it
2021-03-11 09:36:27,em🤍,she/her , omg its gonna snow here too next week i wanna cry i literally thought spring is finally coming bc it was so warm last week-
2021-03-11 09:36:25,M,あまり呟きません,"

REQUEST   


Ryohei Abe
Birthday：1993.11.27
Blood Type：AB

Snow Man  ️ Grandeur"
2021-03-11 09:36:25,Randall Stephens,"Oslo, Norway",South of Oslo today. Maybe a foot of snow so far. 
2021-03-11 09:36:24,彩。𓍯,ツイプロ一読お願い致します。,RT : Goofy ravens playing in the snow.      
2021-03-11 09:36:21,SnowWazowski,,RT : retweet to scare a westerner  
2021-03-11 09:36:17,SVT N CARAT 4EVERPTG N UNIVERSE 4EVER,,"RT : Shinwon: during trainee days, we really liked Noryangjin
Hui: we would secretly go at dawn. We had things like curfew. At th…"
2021-03-11 09:36:15,nickla martin,cork,      11 March 21 . I walk everyday hail rain or sn… 
2021-03-11 09:36:13,M,あまり呟きません,"

REQUEST   


Hikaru Iwamoto
Birthday：1993.05.17
Blood Type：A

Snow Man  ️ Grandeur"
2021-03-11 09:36:12,Tiya Desai,"Mumbai, India",RT : An optical illusion. First you see a man running into the snow ... and then ... 
2021-03-11 09:36:12,yuka,,"REQUEST   

I hope that every people of the world start Snow Man's magic...️

Snow M… "
2021-03-11 09:36:09,ً luna⁷ ’s yana," kim taehyung ― also known by his stage name v, is a south korean singer, songwriter, vocalist and actor.  yana. denyel. belle. ja. reil. edma ", crystal snow &amp; friends
2021-03-11 09:36:04,Fred Brown,,Urban Dictionary: snow-ball 
2021-03-11 09:36:03,Leen80s 🦇,Destiny Islands,RT : Goofy ravens playing in the snow.      
2021-03-11 09:36:03,BtS⁷oFmE¹³,"England, United Kingdom", Exactly Jimin loves snow they've watched the first snow together the chunk of snow was for Jimin it… 
2021-03-11 09:36:02,Lonely Oak radio,"California, USA",": Prints In The Snow  - PO Box Love, -- Tune in and listen - Get it now on "
2021-03-11 09:36:01,Kirberto Bastida,Spain,RT : Goofy ravens playing in the snow.      
2021-03-11 09:35:58,coochierama 3000,"Flagstaff, AZ"," loved my old outback, now i have an impreza. it’s awesome but my biggest issue is how low it is to th… "
2021-03-11 09:35:57,M,あまり呟きません,"

REQUEST   


️Ryota Miyadate️
Birthday：1993.03.25
Blood Type：A

Snow Man  ️ Grandeur"
2021-03-11 09:35:54,berry⁷ ,"she/her¹⁷ zayn, kv","RT : In an interview with topstar, Peakboy said Taehyung wanted to give a Christmas present to fans. So he asked him to featu…"
2021-03-11 09:35:52,maria,,RT : do yall think baekhyun takes dick pics with the snow app
2021-03-11 09:35:49,kim jungkook ,Republic of the Philippines,"RT : [INFO] Peakboy, BTS' V friend talked about 'Snowflower' and Wooga Squad in his recent interview. 

Q. About Snow Flower

P…"
2021-03-11 09:35:48,-R- 03.12,,RT : The gap continuously Increasing! If we want a GLOBAL NEWS PR promotion for Rosé we better win here. Drop your chamsims no…
2021-03-11 09:35:47,Mt Buller,Mt Buller, Bring on the snow season!  Our Snow Factories are ready to make snow in April and we're working ha… 
2021-03-11 09:35:46,Emmanuel Morais,Chennai , Added EmmuPoke
2021-03-11 09:35:45,PM,,RT : Herath Poshte to all. Why is  known as Hairath/Herath in Kashmir? Kashmiri Hindus had a tradition of car…
2021-03-11 09:35:45,M,あまり呟きません,"

REQUEST   


Shota Watanabe
Birthday：1992.11.05
Blood Type：B

Snow Man  ️ Grandeur"
2021-03-11 09:35:45,Dethrone,,  will i see snow there ?
2021-03-11 09:35:43,sjen's wife s meemi🥀//stream hbw,she/her," I used to watch cinderella and snow white in my computer 🥲... 
and watch chotta bheem and Ben 10 and pokemon‍️"
2021-03-11 09:35:38,vanilla,, Follow back
2021-03-11 09:35:37,kpoopie⁷'²³,,"RT : Here I am crying about a boy climbing a mountain to get snow because he knows that other boy loves it 

 "
2021-03-11 09:35:36,忍び生えるツタ,獣人の足の下,RT : Goofy ravens playing in the snow.      
2021-03-11 09:35:34,CharMaine United (ALDEN & MAINE),"National Capital Region, Repub","Scarlet Snow Belo with Ate Maine Mendoza! 

Ctto

 
 
 "
2021-03-11 09:35:33,Idiot who still needs to name his chapter titles,"Milwaukee, WI"," P e r f e c t i o n. 
I would draw fanart for Eri's OCs in a heartbeat.

Crios doing voices for NPCs and… "
2021-03-11 09:35:33,M,あまり呟きません,"

REQUEST   


Daisuke Sakuma
Birthday：1992.07.05
Blood Type：O

Snow Man  ️ Grandeur"
2021-03-11 09:35:26,मनीष चौबे । Manish Choubey,,RT : Herath Poshte to all. Why is  known as Hairath/Herath in Kashmir? Kashmiri Hindus had a tradition of car…
2021-03-11 09:35:25,Brad Williams,,"RT : Showers and isolated storms today. Wind gusts up to 35 to 40 mph, mainly east of I 69. Highs 55-66 today, then drying and becom…"
2021-03-11 09:35:22,すのー,,"RT :  

OMG!

almost 1,000,000 views.
See how Koreans support Yunho

Such support from ordinary people is worth a lot…"
