createdAt,userName,userLocation,text
Thu Mar 11 09:40:51 +0000 2021,snow55,,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:40:51 +0000 2021,Indemnisation-Assurance,"Paris, France",Pertes d’eloitation liées au Covid : le bras de fer continue entre AXA et les restaurateurs… 
Thu Mar 11 09:40:51 +0000 2021,しなもん,,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:40:51 +0000 2021,Awake.,,"RT :  What's the matter Angus? Couldn't you find any polls to to spin?

Do we need to remind you of the SNP's numer…"
Thu Mar 11 09:40:51 +0000 2021,Cap'tain Hard Rock,,RT : Un truc à dire   ?
Thu Mar 11 09:40:51 +0000 2021,JimFCoach🇺🇸,"California, USA","  Hmmm...
 should give the Austin officials a copy of the CDC Mask Effectiveness… "
Thu Mar 11 09:40:52 +0000 2021,mcc43,Italia,"Delle reazioni ai   e  non si parla mai. 
  e la lotta per i profitti sull… "
Thu Mar 11 09:40:52 +0000 2021,Anti Facist Sewer Rat Fe (no.36) ,,RT : HealthEngine granted federal government tender to book COVID-19 vaccine appointments was fined $2.9 million by the consume…
Thu Mar 11 09:40:52 +0000 2021,Judith Johnson,"Memphis, TN",RT : Climbers to return to Mount Everest after Nepal’s COVID closure  
Thu Mar 11 09:40:52 +0000 2021,あんこ,,"RT : 

番組初披露！
SixTONES「Coffee &amp; Cream」
Snow Man「ファンターナモーレ」

ジェシーが「Smile 」を熱唱！
King &amp; Prince 「King &amp; Prince, Queen &amp; Princ…"
Thu Mar 11 09:40:52 +0000 2021,bial,,"   Okazuje się że problemem jest zmiana pór roku. Przychodzi wiosna, mamy wię… "
Thu Mar 11 09:40:52 +0000 2021,Ⓡ,くだサイドチェスト,"RT : Snow ManのライブDVD見て目黒蓮くんの沼にハマったので同担拒否じゃなくて同担大歓迎です

同担拒否とかいっちゃってごめんなさい"
Thu Mar 11 09:40:52 +0000 2021,Eric,"Arkansas, USA","RT : As  noted this evening,  said there wouldn't be a vaccine by now, and suggested it was dangerous. No…"
Thu Mar 11 09:40:52 +0000 2021,नितीन तुकाराम बाईत,अंधेरी पूर्व,"RT : मुख्यमंत्री श्री. उद्धव बाळासाहेब ठाकरे यांनी आज कोविड लसीचा पहिला डोस घेतला.
•
CM Shri. Uddhav Saheb Balasaheb Thackeray…"
Thu Mar 11 09:40:52 +0000 2021,allie allie allie,,tom grennan playing during the covid test
Thu Mar 11 09:40:52 +0000 2021,Kim Reynders,"Luton, England",RT : COVID-19: Three-quarters of European countries see coronavirus cases rise 
Thu Mar 11 09:40:52 +0000 2021,Medical Science and Technology «Спутник V»,Italia,L’immunità di gregge () per la  si raggiungerà a maggio 2022. L'aggiornamento dell'indice DQP… 
Thu Mar 11 09:40:52 +0000 2021,Kurukurusan,,"RT : Pembudayaan norma baharu dalam komuniti amat penting bagi mencegah penularan COVID-19. Lindungi kesihatan kita semua!

…"
Thu Mar 11 09:40:52 +0000 2021,sam,Somewhere in the world ,"RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
Thu Mar 11 09:40:52 +0000 2021,Mochi,"Kuantan, Pahang",KJ was the last straw for me to believe in the boomers politicians.
Thu Mar 11 09:40:52 +0000 2021,E.N,,"RT : ""The problem of  vaccine scarcity will be solved when the tech, know-how and IP is shared and there's more production a…"
Thu Mar 11 09:40:52 +0000 2021,HARPERHP,Northern NSW,"And thatPaul, is the very thing that’s ticking me off. Seemingly every day we get vision of a politician or senior… "
Thu Mar 11 09:40:52 +0000 2021,Nasser Konde,"Kampala, Uganda",RT : Dr Kasenene hasn't yet gotten that vaccine &amp; you're telling me it's the real deal? Am sorry I don't believe you - A Ugand…
Thu Mar 11 09:40:53 +0000 2021,AspDuck ,,Just took a covid test 🤞
Thu Mar 11 09:40:53 +0000 2021,Cazanne'Z,,"RT : It didn’t take long then for government to start the blame game and scapegoating people, but the fact is their vaccine…"
Thu Mar 11 09:40:53 +0000 2021,,Hell,RT : Dude how the fuck is everyone getting the vaccine
Thu Mar 11 09:40:53 +0000 2021,Chaw Chit,United States,"  

Fatal shooting in North Dagon; One killed n one is in emergency stage as Juntas armed fol… "
