createdAt,userName,userLocation,text
2021-03-11 09:24:07,ちしゃ,,RT : Goofy ravens playing in the snow.      
2021-03-11 09:24:06,핀천,체블사용,RT : Goofy ravens playing in the snow.      
2021-03-11 09:24:04,Zelle // check pin,they/she • minor • READ CARRD!,"SPOILERS// Snow's junnanana fanfic

U MF WKJKEFKKFJGFJFKDK MY FRUITINESS STOOPPPPPODODODODO "
2021-03-11 09:24:02,Danielle,,"RT : Happy weekend
my twitter friend family
Hope your day bring just what you want it to, and filled with reminders of how much…"
2021-03-11 09:23:59,Matt,,       … 
2021-03-11 09:23:57,Sabi Fairy Strubel,Sant Esteve de les Roures,RT : Goofy ravens playing in the snow.      
2021-03-11 09:23:55,JEIZ back in action,,   can't wait to continue my gardening. ATM it's STILL under two feel of snow.
2021-03-11 09:23:51,ABus KiRa Gold,"Kalimantan Selatan, Indonesia", *noted 
2021-03-11 09:23:40,yuka,,"REQUEST   

Please play  Snow Man's music on FLS️️

Snow Man aims at playing an acti… "
2021-03-11 09:23:36,Matt,,       … 
2021-03-11 09:23:36,dennis,,RT : Beautiful Rosefinch bird in the snow ️ 
2021-03-11 09:23:35,Day ️‍️,,RT : Goofy ravens playing in the snow.      
2021-03-11 09:23:33,𝐈𝐭'𝐬 𝐌𝐞  โดนลิมิต,𝑰 𝓟𝓾𝓻𝓹𝓵𝓮 𝓤  ️ 🧸,"RT : Q. About Snow Flower
“V-ssi said he wanted to give a christmas gift to his fans in the case of me,i wanted to say that this i…"
2021-03-11 09:23:31,yana⁷,반탄소년단⃛,"RT : In an interview with topstar, Peakboy said Taehyung wanted to give a Christmas present to fans. So he asked him to featu…"
2021-03-11 09:23:28,u._.u,,"RT : Q. About Snow Flower
“V-ssi said he wanted to give a christmas gift to his fans in the case of me,i wanted to say that this i…"
2021-03-11 09:23:27,루,,"Shinwon: during trainee days, we really liked Noryangjin
Hui: we would secretly go at dawn. We had things like curf… "
2021-03-11 09:23:27,Erin Powell,DEN now/IDK next/STL at heart,RT : Biggest snow storms in  history! Who's ready for this weekend's ️️️?!  
2021-03-11 09:23:27,Mbhodwe,Over there, It's about time now...
2021-03-11 09:23:26,Rau'L Le Prince ,ประเทศไทย,RT : I really love Snow Man and Snow Man fans' relationship 🥺 Both working hard to support each other to make the other party…
2021-03-11 09:23:22,u._.u,,"RT : PB. About Snow Flower
“V-ssi said he wanted to give a christmas gift to his fans in the case of me,i wanted to say that th…"
2021-03-11 09:23:19,Faolan,,RT : Goofy ravens playing in the snow.      
2021-03-11 09:23:17,J2Ski Snow Reports,Europe,Snow Early Warning - 60cm+ for Thollon-les-Mémises over 7 days -     - 
2021-03-11 09:23:15,㋡,she/her,"RT : In an interview with topstar, Peakboy said Taehyung wanted to give a Christmas present to fans. So he asked him to featu…"
2021-03-11 09:23:10,,she/her️‍,RT : ‘event to change the image of snow’ shot by mitsutoshi hanaga 
2021-03-11 09:23:05,anna ,SWE | 18 | ‍️‍‍,NOOO WHERE DID THE SNOW COME FROM I THOUGHT WE WERE DONE
2021-03-11 09:23:04,THE VOICE ,"Raleigh, NC",RT :  I’ve never fucked a snow roach wbu ??
2021-03-11 09:23:04,weatherman,"Newquay, Cornwall. UK",11032021-0923 9°C (H 11/L 9) mostly cloudy -  snow pellets showers; Cumulonimbus clouds observed  Hum:79% Wind:WSW… 
2021-03-11 09:23:04,Simran Chhabra,,"RT : As rising sun gives warmth and light to all, snow gives exhilarating freshness, power of true meditation makes you free…"
2021-03-11 09:23:03,Purple Marcia J,Taunton Somerset ,"RT : Morning to you, and about 20 cm of wet snow that fell over night. At least we didn’t get the 50 cm that some parts of th…"
2021-03-11 09:23:03,lena ️,she/her • 20,OH MY GODDDDDDDDDDD A NON SNOW SELCASSS DNEJFKEKEKKDJ JEVBE DS DNWJXKSK HE LOOKS SO PERFECT O H MY FOSDDDD HELLO 
2021-03-11 09:23:01,Lardy_cock,,A u have some snow ?  
2021-03-11 09:23:01,Snow white srt,,I hope your happy .... I gave it my all mamas  
2021-03-11 09:23:01,April,"Minnesota, USA", Rain is easier to drive in than snow. California
2021-03-11 09:22:59,Biker Wolf Chip,"Gold Coast, Australia",RT : Goofy ravens playing in the snow.      
2021-03-11 09:22:57,Lamato || Thank you Isayama,You don’t need to know , Nah I just wanted to annoy Snow
