createdAt,userName,userLocation,text
Thu Mar 11 09:40:33 +0000 2021,Arzt28,Québec City,"RT : Dear  babu , this is a fine delivery. Hope our other friends  get to learn from you.

M…"
Thu Mar 11 09:40:33 +0000 2021,Crescent Moon,Kent UK,"Never have, never will."
Thu Mar 11 09:40:33 +0000 2021,I am ,"Pune, India","RT : ""In case of emergency, go to media"" "
Thu Mar 11 09:40:33 +0000 2021,Gill.Sharp,United Kingdom,RT : If anyone (individuals/orgs) has any trouble from the police at the vigil on Saturday I would be happy to act for them for…
Thu Mar 11 09:40:33 +0000 2021,Kaushal Kishor,"Uttar Pradesh, India",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:40:33 +0000 2021,आशीष मित्तल (राष्ट्र समर्पित),"Meerut,Noida",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:40:33 +0000 2021,GRAZZIELLA FERNANDEZ,,"RT : Silvia Nane dio positivo de COVID-19 y es el segundo caso confirmado en el Senado.

"
Thu Mar 11 09:40:33 +0000 2021,Nugget,state of mind,"The CDC’s Vaccine Adverse Event  Reporting Database (VAERS)...

One thing to keep in mind with these numbers is tha… "
Thu Mar 11 09:40:33 +0000 2021,Pablo Martinez L,Bahia Blanca,      Un tipo que mientras el mun… 
Thu Mar 11 09:40:33 +0000 2021,daniel barbosa perei,"Pedra Branca, Ceará, Brasil",
Thu Mar 11 09:40:33 +0000 2021,Adriano,,"RT : O Governador presidenciável tucano  usou recursos do combate à COVID, para pagar a folha salarial do est…"
Thu Mar 11 09:40:34 +0000 2021,Jean Grey,"Quezon City, National Capital ",I sometimes wish that Covid didn’t exist. I miss being normal. 🥲
Thu Mar 11 09:40:34 +0000 2021,BVirtual Murciasalud,Murcia (España), An Acute Stress Scale for Health Care Professionals Caring for Patients With COVID-19: Validation S… 
Thu Mar 11 09:40:34 +0000 2021,Geraint Devil Evans,Wales,"When you work two jobs, but one job takes a massive hit due to Covid, you have to work extra in the other job to ma… "
Thu Mar 11 09:40:34 +0000 2021,Facevalue,,"RT : Pakistan🇵🇰, the only SAARC country to not seek COVID-19 Vaccine from India, is getting 45 million 🇮🇳 made vaccine Covi…"
Thu Mar 11 09:40:34 +0000 2021,Tory Cokebus ,"Shrewsbury, England",RT : This is what drug dealers and users really did during lockdown - great write up of the  survey from …
Thu Mar 11 09:40:34 +0000 2021, ²⁸ ʸᵉᵃʳˢ ᵒᶠ ᵛⁱʲᵃʸⁱˢᵐ,"Tamil Nadu, India","RT : Post Covid Kerala Box Office biggest releases -

 - 438 screens - 1300+ shows
 - 310 screens - 1240 r…"
Thu Mar 11 09:40:34 +0000 2021,Paula Strelczak,,"RT : It’s a year since 250,000 people attended the Cheltenham Festival even though Covid cases were doubling every two days.…"
Thu Mar 11 09:40:34 +0000 2021,Honey,,RT : Fatal shooting in North Dagon; One killed n one is in emergency stage as Junta’s armed followers shot this morning in North…
Thu Mar 11 09:40:34 +0000 2021,Tyrion,Catalunya,"El Mobile tampoc es farà el 2021, Ericsson, Sony, Nokia..tot comença amb baixes que es van encadenant fins a que el… "
Thu Mar 11 09:40:34 +0000 2021,ARMA,"London, United Kingdom",RT : Principles for COVID-19 Vaccination in Musculoskeletal and Rheumatology for Clinicians has been updated to include informati…
Thu Mar 11 09:40:34 +0000 2021,さーちゃん,横浜の端っこ,"RT : 

番組初披露！
SixTONES「Coffee &amp; Cream」
Snow Man「ファンターナモーレ」

ジェシーが「Smile 」を熱唱！
King &amp; Prince 「King &amp; Prince, Queen &amp; Princ…"
Thu Mar 11 09:40:34 +0000 2021,H3ABioNet,Africa,"RT : Money important, but it is sharing of actual vaccines that matters. Needs an urgent transparent,honest,timeline when coun…"
Thu Mar 11 09:40:34 +0000 2021,🧴,," リプ失礼致します。
Snow Man、渡辺翔太関連ございますでしょうか？"
Thu Mar 11 09:40:34 +0000 2021,BFPE,"Belgrade, Serbia","RT : Platforma ""Održivi razvoj za sve"" 
WebinarJam-Dostupnost zdravstvene zaštite, prevencija i lečenje drugih bolesti u doba…"
Thu Mar 11 09:40:34 +0000 2021,Marisa 🩰 🦢,,RT : Echec d’un essai clinique sur le médicament contre le Covid-19 tocilizumab 
Thu Mar 11 09:40:34 +0000 2021,Fiona crarey,,"Utah woman, 39, dies 4 days after 2nd dose of COVID-19 vaccine; autopsy ordered "
Thu Mar 11 09:40:34 +0000 2021,Tomasz Kot,"Lombardia, Włochy","RT :  Z powodu  nieludzkich  zakazów nie mogłam pożegnać się z umierającym w szpitalu mężem, który zaznaczam nie zmarł…"
Thu Mar 11 09:40:34 +0000 2021,HOWY,"Blakeney, England","RT : STOP ONSLAUGHT

"
Thu Mar 11 09:40:34 +0000 2021,The Quint,,The Union Health Ministry is removing all photographs of  from  vaccine certificates in the upcoming… 
Thu Mar 11 09:40:34 +0000 2021,Zahid Kiani,"Islamabad, Pakistan","RT : India like other vaccine producing countries would be donating to GAVI and COVAX, two I know of. These vaccines will fin…"
Thu Mar 11 09:40:34 +0000 2021,Shaun Zoka.I don't consent to testing/House Arrest,HMP England  House Arrest,RT : A Freedom of Information request has revealed how Laura Duffell of Kings College Hospital in London lied when she told …
Thu Mar 11 09:40:34 +0000 2021,BrownBurry,,RT : EU READY TO ADOPT EXTENSION OF COVID-19 VACCINE ERT CONTROL TO END OF JUNE - SOURCE
Thu Mar 11 09:40:34 +0000 2021,CanIGetAHelllooTheree?!,UK/ Wherever the old normal is,RT : Here we go. Twitter now censoring anything reporting a story about someone dying after the 'vaccine' 
Thu Mar 11 09:40:34 +0000 2021,NA🇲🇾,klang,"RT : Tahniahlah Khairy Jamaluddin atas tuba yang dibalas kepada frontliner ni. 

"
Thu Mar 11 09:40:34 +0000 2021,Matthew,"Nottingham, England","RT : Sadly 190 people died with Covid today. This surprises me, as they say that the vast majority of over 65 and of the mos…"
Thu Mar 11 09:40:34 +0000 2021,RaYssa,Campo Grande-MS,E quem tá com COVID faz o que em casa?
Thu Mar 11 09:40:34 +0000 2021,Eng Mohamed Ali Dirie,Puntland ,RT : I send my condolences to the Somali people &amp; the family members of former President of Somalia Ali Mahdi Mohamed who pas…
Thu Mar 11 09:40:34 +0000 2021,Dr. Hasanat Alamgir,"Dhaka, Bangladesh"," During Corona Pandemic, Hand Sanitizer is very important for us to keep our health safe &amp; sound.
I t… "
Thu Mar 11 09:40:34 +0000 2021,zhuanshen,,"RT : 中共国的“专家”要求世卫让中国建立全球疫苗护照数据库，以备东京奥运使用。
  "
Thu Mar 11 09:40:34 +0000 2021,I Pearson,UK, We already have that - various COVID business grants and payments for self-employed and we have a large… 
Thu Mar 11 09:40:34 +0000 2021,Sandra Smith,,"RT : PASS IT ONHARPER CREATED FIPA

“Article 11 of FIPA states if Chinese firms in Canada suffer losses due to ‘war, state of na…"
Thu Mar 11 09:40:34 +0000 2021,THE 5TH ESTATE,"Nairobi, Kenya","Have you watched our latest epsiode of ? COVID BLACK swans: What's RUTO thinking?  

"
Thu Mar 11 09:40:34 +0000 2021,ゆきだるま,,"RT : REQUEST   
最新シングル &gt;&gt; Grandeur

My favorite Snow Man music video is 【Big Bang Sweet】

The reaso…"
Thu Mar 11 09:40:34 +0000 2021,Anna Zinonos  ,Limassol and Athens sometimes,The vaccine contains covid19 in 'cooked' version as  most vaccines for viruses. This scares me a bit. I dont wanna… 
Thu Mar 11 09:40:34 +0000 2021,Ankit,twitter,RT : A sitting CM of state had swine flu and this was very exciting for  journalists and then they started giving lectures…
Thu Mar 11 09:40:34 +0000 2021,RWBAHolocaust,"Royal Wootton Bassett, UK",RT : 11 March 2020. The World Heath Organisation (WHO) declared the Coronavirus (Covid-19) outbreak a world-wide pandemic. At this…
Thu Mar 11 09:40:35 +0000 2021,Mursidi,,"RT : Sudah Dapat 2 Suntikan Vaksin, Sekda Kota Bandung Dinyatakan Positif Covid-19 - 

…"
Thu Mar 11 09:40:35 +0000 2021,Stuart Mclean,,"RT : ▪️1% pay offer for nurses
▪️Breaking international law on Northern Ireland
▪️No evidence £22bn Test &amp; Trace made a diff…"
Thu Mar 11 09:40:35 +0000 2021,AndrewGiordano,,RT : Non possiamo permettere alle aziende farmaceutiche di perseguire unicamente i propri profitti. La pandemia di Covid-19 non…
Thu Mar 11 09:40:35 +0000 2021,Sonu,"Bhubaneswar,odisha,india",RT : It's not like modi gave the vaccines for free. Serum institute was obligated to give those  to canada as per Cana…
Thu Mar 11 09:40:35 +0000 2021,Pierre Demagny,BOULOGNE SUR MER," Normal je suis au sous-sol dans une pièce sans fenêtre ni sanitaires 

Plus sérieusement je devais être en… "
Thu Mar 11 09:40:35 +0000 2021,Daniel Lagrenade,"Pays Basque, France",RT :  Le mystérieux recul de l'épidémie dans les Pyrénées-Atlantiques. Le département est le seul à être passé sous le seu…
Thu Mar 11 09:40:35 +0000 2021,Jasmine 🇳🇬,"Croydon, London","RT :  It has been happening to people after the vaccine. They call it ""immune thrombocytopenia"", and it basically cau…"
Thu Mar 11 09:40:35 +0000 2021,bharat,India,RT : Pfizer is free to apply for approval and manufacture in India. But by following rules laid down and not by seeking exception…
Thu Mar 11 09:40:35 +0000 2021,Tu Amigo,United Arab Emirates,"RT : This is VIKAS

From receiving Vaccine to Donating Vaccine. "
Thu Mar 11 09:40:35 +0000 2021,Marea Mustafa,Ampang,"RT : Tahniahlah Khairy Jamaluddin atas tuba yang dibalas kepada frontliner ni. 

"
Thu Mar 11 09:40:35 +0000 2021,Joanne McFadden,Carnoustie ,"RT :  says “we won’t focus on what we can’t do but on what we can do.”

The positive message people need to hear…"
Thu Mar 11 09:40:35 +0000 2021,Nicole Stellon O’Donnell,Alaska,"If you’re having a rough day, scrolling through  and reading his notes on meeting people who don’t recogni… "
Thu Mar 11 09:40:35 +0000 2021,Luca Deiana,,Quello che sto mettendo in evidenza da mesi. Media e non solo
Thu Mar 11 09:40:35 +0000 2021,Carmel O'Loughlin,Adelaide South Australia,Like all his other announcements there’s no follow through.  If the States hadn’t taken control we’d have a full-on… 
Thu Mar 11 09:40:35 +0000 2021,Jacobo Ramirez,Copenhagen,"RT : A year on from the  declaration of  as a global pandemic,  reflects on how the development community…"
Thu Mar 11 09:40:35 +0000 2021,くるみパン,趣味多々あり。ツイプロへ,RT : Goofy ravens playing in the snow.      
Thu Mar 11 09:40:35 +0000 2021,GAM (Global Art Museum),Singapore," check us out, we are a startup that transforms old paintings and art work into NFTs.  You might find somet… "
Thu Mar 11 09:40:35 +0000 2021,dualimajuli,"Simalungun, Sumatera Utara",RT : Peneliti mengungkapkan risiko terbesar penularan Covid-19 pada tenaga kesehatan berasal dari luar rumah sakit. Simak penjela…
Thu Mar 11 09:40:35 +0000 2021,𝗬𝘂𝗶,,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:40:35 +0000 2021,victoria littlewood,South Wales UK.,"RT : Daughter had had her third ""meeting"" about vaccine. Top of her grade in nursing after 25 years.  Told she might not not b…"
Thu Mar 11 09:40:35 +0000 2021,Just a Guy,Ukraine,"RT : Hospital admissions: England  

▪️12th January: 3812
▪️30th January: 2615
▪️6th February: 2027
▪️16th February: 1361
▪️2…"
Thu Mar 11 09:40:36 +0000 2021,A foreigner in China,,RT : Good question from ’s EFE news agency about an apparent shortcoming in access to raw data for the  …
Thu Mar 11 09:40:36 +0000 2021,My Seattle News,"Seattle, WA",RT : One year later: How life has changed since the COVID-19 pandemic 
Thu Mar 11 09:40:36 +0000 2021,Clément Mao - Takacs,,Si seulement ! 
Thu Mar 11 09:40:36 +0000 2021,,"Huntingdon, England",RT : Cambridgeshire police have issued hundreds of fines for breaches of Covid regulations in a month. This is what they we…
Thu Mar 11 09:40:36 +0000 2021,Dr. Stella Kabiri,"Mukono, Uganda","RT : Uganda's government provides rotting beans and unhealthy maize flour to the population as emergency COVID-19 food.

Then…"
Thu Mar 11 09:40:36 +0000 2021,Fariq Salehuddin,AOR-SA,Wth
Thu Mar 11 09:40:36 +0000 2021,A. F.,,"RT : ‘A vaccinated American is the only way to beat the pandemic, get our economy back on track and for us to get back to our lives…"
Thu Mar 11 09:40:36 +0000 2021,Ocama,,"RT :  between the original issues with covid, shipping companies taking out equipment, increased demand for prod…"
Thu Mar 11 09:40:36 +0000 2021,Saifua,ツナとマヨの間,"やっぱ今回のライブアリーナは変だよな
↓ドリームセッション5回目なんだけど、1回目～4回目同様プレイ条件が何にもないっていう
これ今までだったらSaint Snow出てきた時点でユニットはAqours系の縛りあったのが、今回μ's… "
Thu Mar 11 09:40:36 +0000 2021,viking 45,,"RT : Clever, aren't they. They gave it any number of symptoms, so that regardless of how you're feeling, even if you feel p…"
Thu Mar 11 09:40:36 +0000 2021,Cardiac Support Group - Nottingham,meets: NUH City Hospital,"RT : ‼️ If you are over 55, you can book in for your Covid-19 vaccination from 9am today

Book online: "
Thu Mar 11 09:40:36 +0000 2021,RafałDlaPolski5,"Mazowieckie, Polska"," 🤔pewnie masz rację.
Tylko jest tyle niewiadomych.
Kto wie ile ten wirus jest już z nami?
Może kilkanaście… "
Thu Mar 11 09:40:36 +0000 2021,lisno setiawan,"Citayam, indonesia","RT : Ada 10 provinsi dengan persentase pekerja yang terdampak Covid-19 dirumahkan di atas angka 50%. Urutan teratas:

1. Bali, 8…"
Thu Mar 11 09:40:36 +0000 2021,keith berry,49022,I hope they sue your stupid ass.
Thu Mar 11 09:40:36 +0000 2021,Eneяitz ,"Bilbao, San Fernando ",RT : El covid nos ha cambiado tanto a los jóvenes que ahora nos parece sencillamente emocionante tomar un café a las 6 de la tar…
Thu Mar 11 09:40:36 +0000 2021,José de Abreu 🇧🇷,Copacabana Rio de Janeiro ,RT : Filho do presidente da República é deputado federal mandando o brasileiro enfiar a máscara no kool no dia que o Brasil…
Thu Mar 11 09:40:37 +0000 2021,勇気のJoe,chiba pref.,"RT : A YEAR LATER: A year into the pandemic,  has a look at the ongoing, relentless fight against COVID-19 at Hacke…"
Thu Mar 11 09:40:37 +0000 2021,Bee  🇬🇧 ️,West Yorkshire ,RT : So come on all you scam vaccine army why are you still locked up wearing your corrupt government muzzles what are you scared…
Thu Mar 11 09:40:37 +0000 2021,キラキラⓂ️ODE,,"️月刊TVガイド関東版 
2021年5月号 2021/3/24

ついに予約開始しました

ピックアップグラビア
赤楚衛二&amp;町田啓太

️表紙
横山裕&amp;丸山隆平

️SPグラビア
Snow Man

… "
Thu Mar 11 09:40:37 +0000 2021,PTI Central Punjab (Official),"پنجاب, پاکستان","RT : Complete vaccination programme has been developed and that the number of people receiving the drug vaccine ""will gradual…"
Thu Mar 11 09:40:37 +0000 2021,JToosley,Yorkshire Lass,"RT : The reason we are being falsely locked down is so that they can force vaccine passports onto us. 

It’s obvious.

Thin…"
Thu Mar 11 09:40:37 +0000 2021,Giannis Zografakis,ΕΛΛΑΔΑ GREECE,ΨΗΦΙΣΤΗΚΕ ΚΑΙ ΑΠΟ ΤΗΝ ΒΟΥΛΗ ΤΩΝ ΑΝΤΙΠΡΟΣΩΠΩΝ ΤΩΝ ΗΠΑ ΤΟ ΝΟΜΟΣΧΕΔΙΟ ΞΑΛΑΦΡΩΜΑΤΟΣ ΤΟΥ ΠΡΟΕΔΡΟΥ κ. ΤΖΟ ΜΠΑΪΝΤΕΝ ΑΠΟ ΤΗ… 
Thu Mar 11 09:40:37 +0000 2021,. 󠁧󠁢󠁳󠁣󠁴󠁿 in 🇬🇧,,"RT : EU  approved Italy blocking 250,000  vaccines going to Australia. It's EU engaging in vaccine nationalism  t…"
Thu Mar 11 09:40:37 +0000 2021,Samrat,,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:40:37 +0000 2021,しずく,日本,"RT : 【本日発売】

茅野愛衣、ソロ初表紙＆巻頭大特集
「あの花」舞台・秩父で撮影したグラビア

購入特典はブロマイド＜全3種＞


掲載：神谷浩史、小野大輔＆下野紘
　　　　S…"
Thu Mar 11 09:40:37 +0000 2021,W O Complain 🇨🇦,Canada,    I'm a Canadian woman. I didn't have min $5000 salary to  q… 
Thu Mar 11 09:40:37 +0000 2021,changkyuns wifey,,RT : Dude how the fuck is everyone getting the vaccine
Thu Mar 11 09:40:37 +0000 2021,if U have nothing to hide U have nothing to fear,,RT : The vaccine rollout is going as well as the Covid app. Maybe it’s just as well Morrison hand-balled quarantine to the state…
Thu Mar 11 09:40:37 +0000 2021,Shoon Lae_TZ,,  Fatal shooting in North Dagon; One killed n one is in emergency stage as Junta’s armed followe… 
