createdAt,userName,userLocation,text
2021-03-11 09:33:34,Akash,"Indore, India",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:33:34,John Mackey,Virina ,"RT : President Biden is planning more media, a major speech, an address to Congress and a road show featuring VP Kamala Harris — a…"
2021-03-11 09:33:34,Andy Hull,Highbury & Islington,Islington Council and the NHS are supporting Finsbury Park Mosque to become a pop-up coronavirus vaccination site n… 
2021-03-11 09:33:34,Marcia La Résistance (),California,RT : By a 220-211 vote—with no Republicans voting in favor—Democrats handed Pres. Biden a crucial first legislative victory. 
2021-03-11 09:33:34,𝒰𝓃𝒶 𝒞𝒽𝒾𝒸𝒶 & 𝒯𝒽𝑒 𝒞𝒾𝓉𝓎,Home,RT : Our health department was forced to cancel this Thursday's vaccine clinic bc people who don't yet qualify for vaccine clai…
2021-03-11 09:33:34,Freedom to Think Differently,California,RT : 75% of Americans supposedly support the Covid bill because the media hasn’t told them 90%+ of it is not going to them…
2021-03-11 09:33:34,WIZM NEWS,"La Crosse, WI","La Crosse County went from 12,306 cases Wednesday to 12,262 Wednesday. "
2021-03-11 09:33:33,alysa ｡*ﾟ+,Ampang,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
2021-03-11 09:33:33,FBJ,UK,New post: Vaccines – it’s not all about Covid 
2021-03-11 09:33:33,Elias Mbvukuta,"Davis, California, USA",This is my therapy folks. My bliss. Be and stay blessed. Be safe in times of COVID-19.  – Song For Ivy by Rohan Re… 
2021-03-11 09:33:33,Meggie Lansang,,"RT : IT’S BEEN A YEAR

Exactly one year ago today, the World Health Organization declared COVID-19 a PANDEMIC. 

As of March…"
2021-03-11 09:33:33,K.D. with the J.D.,Louisiana,RT : Enjoying Round 2 of “is-it-allergies-or-is-it-covid” season
2021-03-11 09:33:33,Karen ,Fareham,   Your ugly bitterness was painful to watch. Luckily you managed to focus some of it… 
2021-03-11 09:33:33,U.C.G.1,Oceania,Service NSW COVID-19 check-in app suffers 'unplanned outage' across state 
2021-03-11 09:33:33,Axel Karlsson,"Stockholm, Sverige","DANISH HEALTH AUTHORITY SAYS ASTRAZENECA VACCINATION TEMPORARY HALTED IN DENMARK

DANISH HEALTH AUTHORITY SAYS USE… "
2021-03-11 09:33:33,Kevin Wells,Harlow,"RT : This is not zero COVID though, neither is it remotely close to a how we manage measles. Israel is allowing continued infection…"
2021-03-11 09:33:33,CU Social Sciences,"Cardiff University, Wales, UK","Homeworking will be one of the major and lasting outcomes of the COVID-19 pandemic, predicts Professor Alan Felstea… "
2021-03-11 09:33:33,Geoff Davies,United Kingdom,"RT :  ""Ivermectin is a safe, low-cost...drug. . . . Our Critical Care physician team...report that they have never e…"
2021-03-11 09:33:32,Henrik Moltke,"Copenhagen, Denmark",Danish Health authorities have put AstraZeneca vaccines temporarily on hold due to thrombus/blood clot reports afte… 
2021-03-11 09:33:32,dawn,,"RT : It's all about protecting the health of the nation...

COVID-19: Nearly 11,000 people could be living with undiagnosed brea…"
2021-03-11 09:33:32,Mikko,,"RT : Today, after 528,000 deaths from Covid, 0 House Republicans voted for Covid relief.

On January 6, with no evidence of voter f…"
2021-03-11 09:33:32,rajeev bhaskar,,District Administration Issues Advisory in View of Increase in COVID Cases 
2021-03-11 09:33:32,Edinburgh Watch,"Edinburgh, Scotland","RT : The Scottish Photography Eerience

Edinburgh Outlander

Actively taking bookings for all of my photography tours for l…"
2021-03-11 09:33:32,Adam Vaughan,"London and Lewes, UK",Covid-19 stimulus plans are undermining conservation efforts 
2021-03-11 09:33:32,Bilal El,Morocco,RT : THURSDAY PRIMETIME &gt;&gt; President Biden address the nation on the anniversary of the COVID-19 shutdown.
2021-03-11 09:33:32,Brian Buono,," this is Mr.Brian Nicholas Buono and I will getting the ""COVID"" VACCINES as wellcomes first before I'll vi… "
2021-03-11 09:33:32,Revé Fisher,Madrid by way of Chicago,"RT :  I'm looking for pitches from journalists of color.

Reporting only. Some topics I'm interested in:

- Entertainment profile…"
2021-03-11 09:33:32,Phillips&Stubbs Rye,"Rye, East Sussex","RT : Everyone aged 55 and over can now book to get the COVID-19 vaccine.

You can book appointments at a larger vaccination cent…"
2021-03-11 09:33:32,Mario Cavaggioni,,RT : DANISH HEALTH AUTHORITY SAYS USE OF ASTRAZENECA COVID VACCINE HALTED DUE TO SERIOUS CASES OF BLOOD CLOTS
2021-03-11 09:33:32,Oldham Council,Oldham,"RT : The COVID-19 vaccine will reduce your chance of becoming seriously ill.

We don't yet know if it will stop you from catc…"
2021-03-11 09:33:32,( ͡ ₃͡ ) AL.B.OK 🇹🇭 ,"Bangkok, Thailand","RT : Many people who have recovered from the acute, life-threatening effects of  still don’t feel that their thinking…"
2021-03-11 09:33:32,*Walter Bloomberg,Switzerland,EU READY TO ADOPT EXTENSION OF COVID-19 VACCINE ERT CONTROL TO END OF JUNE - SOURCE
2021-03-11 09:33:32,john smith,,"   

WHERE'S THE COMPASSION THESE DAYS?"
2021-03-11 09:33:32,Uzair.Uzii,,RT : An 11 years old boy Hassan Adeel from Karachi set an example of humanity during covid. He is trying his best to help ne…
2021-03-11 09:33:31,JadenX,,"RT : Congress just passed the COVID relief bill &amp; it’s heading to Biden’s desk!

What does it mean for you?
- $1400 checks for you AND…"
2021-03-11 09:33:31,Sand3633,"N. CA, USA",RT : I’m pleased to announce that  will soon begin administering COVID-19 vaccines at 76 additional  l…
2021-03-11 09:33:31,Team+,Yorkshire,"RT : Today's  is all about Glynis. Born with Amniotic Band Syndrome, Glynis enjoyed swimming with an acce…"
2021-03-11 09:33:31,Genlous NLG,NLG Project,"What’s in Congress’s $1.9 trillion covid bill: Checks, unemployment insurance and more    &gt;&gt;&gt;… "
2021-03-11 09:33:31,NL,,"RT : The U.S. economy has greatly improved from the worst months of job loss last spring, but millions of people are still out of w…"
2021-03-11 09:33:31,Cantnot,香港,"RT : It's time for America to wake up to the threat of .

From lying about COVID to threatening to cut us off from our…"
2021-03-11 09:33:31,Splodge Hanilton AO,Australia,Went to see my friend. Haven’t been able to see him for a year. He’s been very sick. He amazes me with his creativi… 
