createdAt,userName,userLocation,text
2021-03-11 09:33:22,sweetie hobi,,RT : if covid never happened we’d be seeing hobi interacting with so many artists in the grammys  aahhH i hope he gets to shin…
2021-03-11 09:33:22,Audaciously Obnoxious L.I. Yankee Feminist Snark!,,"RT : 2 cases of voter fraud in 2020: let's pass 253 voter suppression bills in 43 states

525,000 dead Americans: who needs covid…"
2021-03-11 09:33:22,Laiti ya laiti ya gago🤟,Botswana,RT : Me before COVID vs now. 
2021-03-11 09:33:21,अमन अग्रवाल,Life,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:33:21,Priyanka Bose,Kolkata,RT :  Pls consider giving covid warriors an extra attempt in upsc on this pious occasion of Mahashivratri s…
2021-03-11 09:33:21,Rodger Roadkill,"Dunstable, England"," I think most people in Africa take hq , which is good for malaria and covid"
2021-03-11 09:33:21,Murtaza Amin,,Today marks a year since the World Health Organization declared the COVID-19 crisis as a pandemic.
2021-03-11 09:33:21,TAU TONA,"012 Pretoria, South Africa","RT : Hey guys my dad has a mobile stage truck for hire and it hasn’t been used since 2020 (due to covid). 

Now that the country i…"
2021-03-11 09:33:20,Deep_Tech,"Surat, India","India’s daily Covid case count above 20,000; highest since Jan 1 | India News – Times of India "
2021-03-11 09:33:20,Mpuhwe R A,Rwanda,"RT : . has published ""Urban-Rural Linkages in Times of Coronavirus Pandemic: Lessons from  ""assessi…"
2021-03-11 09:33:20,Daily-Sun,"Dhaka, Bangladesh",Can nasal sprays prevent COVID transmissions more effectively? | daily sun 
2021-03-11 09:33:20,/// 𝕷𝖊𝖆𝖌𝖚𝖊 1 𝕷𝖎𝖆𝖒,YORKSHIRE YORKSHIRE YORKSHIRE,Second covid jab  completed it mate
2021-03-11 09:33:20,mary judkins,"The Saltings, Lelant Cornwall","RT : Protect yourself ️️ Protect others  Protect Cornwall ️️

Stay at home, wash your hands, wear a face covering, keep…"
2021-03-11 09:33:20,ProjectZeus,, Coming from the guy who said Covid-19 killing old people was a gain for independence!
2021-03-11 09:33:20,News are Net,Europe,In-Depth Analysis - When and how to unwind COVID-support measures to the banking system? - 09-03-2021 
2021-03-11 09:33:19,EPN,Canada,WNBA star Candace Parker talks parenting during the COVID-19 pandemic – 101 ESPN - 101 ESPN 
2021-03-11 09:33:19,Amit,"London, England",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:33:19,Dushyant singh,Prayagraj ,RT : Report | Samajwadi party  had opposed 'BJP's vaccines'; his relatives are now getting vaccinated against COVID-…
2021-03-11 09:33:19,Craigour Park Primary School,"Edinburgh, Scotland","RT : We will be having a superhero themed week when we all return to school on the 15th. 

Use the link below to nominate your…"
2021-03-11 09:33:19,ALEY⁷,United States,"RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
2021-03-11 09:33:18,Prashant Mishra 🇮🇳,"Madhya Pradesh, India",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:33:18,byul,Malaysia,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
2021-03-11 09:33:18,caca ,she/her•21,"RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
2021-03-11 09:33:18,michael grey,Vancouver,RT : A $60 billion surprise inside the Covid relief bill: Tax hikes for some 
2021-03-11 09:33:18,Scunthorpe United FC,Sands Venue Stadium,"RT : Limited stock left: Three styles of  hoodies are now available.

Buy now online  

Pleas…"
2021-03-11 09:33:18,DARDENNE Marc,BEAURAING (Belgium),"RT : 🇲🇽COVID-19 in Mexico

On Feb 5  the main health care provider in the entire country announced the were using …"
2021-03-11 09:33:18,Theoreticalthinker2,Empathy is a superpower,"CDC about to be canceled by Google and Facebook for COVID heresy: state, looking at county-by-county data, CDC conc… "
2021-03-11 09:33:18,knubbvarg,Sector 001 / Grid 325 / Sweden,RT : People in Pakistan are exceedingly wary of the COVID vaccine -- 49 percent say they won't get it -- in large part because o…
