createdAt,userName,userLocation,text
Thu Mar 11 09:39:35 +0000 2021,Ana Rodrigues 🇨🇭 🇵🇹 🇯🇵 🇮🇱 🇺🇸,,       … 
Thu Mar 11 09:39:35 +0000 2021,UncleMiracleDotMe,," Earth's GrandPa   
How many would have been safe if ayush ministry recommended original… "
Thu Mar 11 09:39:35 +0000 2021,BTS PAVED THE WAY🤗,"北京, 中华人民共和国","RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
Thu Mar 11 09:39:35 +0000 2021,Mary Meza,,"RT : EXCLUSIVO: EDGAR ALARCÓN MINTIÓ, NO TIENE COVID

Durante la mañana del miércoles 10 de marzo, Edgar Alarcón, congresist…"
Thu Mar 11 09:39:36 +0000 2021,ri2n,," Samaaaa
Aku juga udah lelah Ama covid "
Thu Mar 11 09:39:36 +0000 2021,Call me Ngkong Roses,Di Hatimu!,"RT : Menkes: Kalau belinya hanya dari satu negara, tidak mencukupi. Jadi harus empat negara.

Perjuangan pak Jokowi dan jajaran…"
Thu Mar 11 09:39:36 +0000 2021,Bonnie Bracey-Sutton,"Washington, DC","RT : In one day, we had the COVID Relief Bill win, Merrick Garland confirmed, a record day on the Dow...

And everybody ignored…"
Thu Mar 11 09:39:36 +0000 2021,JDP_53,Planet Earth,RT : RT if you've never had a Covid test 
Thu Mar 11 09:39:36 +0000 2021,Mille,Wisconsin,"RT : In one day, we had the COVID Relief Bill win, Merrick Garland confirmed, a record day on the Dow...

And everybody ignored…"
Thu Mar 11 09:39:36 +0000 2021,Thala Siva,Tirunelveli,RT : Lockdown might return after elections. Covid cases increasing !!
Thu Mar 11 09:39:36 +0000 2021,Daniel O'Sullivan,"Birmingham, England",     Anti vaccine too. Youre the alt rights fucking wet dream 🤡
Thu Mar 11 09:39:36 +0000 2021, Dannaᴮᴱ⁷ ⟭⟬  | Min March ,"Salinas, CA","RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
Thu Mar 11 09:39:36 +0000 2021,Eager Beaver,"Austin, TX","  
  Global Noise Monitoring Market Research Report with Opportunities and Strategies to Boo… "
Thu Mar 11 09:39:36 +0000 2021,Jo Holmes,Auckland,RT : Having to wear silly masks doesn’t help either 
Thu Mar 11 09:39:36 +0000 2021,Saumya Doshi,"Ahmedabad, India","We need him back on this app so he doesn't need to do this

"
Thu Mar 11 09:39:36 +0000 2021,Oriel G Bufton,"Caerwent, Wales","RT : I will boycott any business; pub, restaurant, or events company, that insists on a vaccine passport or ‘showing papers’ as…"
Thu Mar 11 09:39:36 +0000 2021,Abochi,,"RT : Government is importing 1000 busses that are designed to make passengers observe COVID-19 protocols. 

- Transport minister ha…"
Thu Mar 11 09:39:36 +0000 2021,ThisIsTheWorldWeLiveIn,,"How can anyone argue for a vaccine passport by saying ""but you need to get vaccinated against yellow fever"". There… "
Thu Mar 11 09:39:36 +0000 2021,ハマっ子しげみんＺ,神奈 横浜市 中区,"RT : 今日もお疲れ様です。
昨日も、ほとんどの地点で昼夜ともに先週より人出が増え、昼間は感染拡大前より増えた地点もありました。
引き続き  や生活に必要のない  の徹底を、また、昼夜を問わず外食の際は  をお…"
Thu Mar 11 09:39:36 +0000 2021,Mel,Rio de Janeiro,"RT : Diversas pesquisas já concluíram que cloroquina e hidroxicloroquina não são eficazes contra a Covid-19
 "
Thu Mar 11 09:39:37 +0000 2021,Filipe,🇵🇹,RT : ASTRAZENECA: DENMARK SUSPENDS USE OF COVID VACCINE DUE TO SERIOUS CASES OF BLOOD CLOTS
Thu Mar 11 09:39:37 +0000 2021,Dr. G,world wide,RT : Attributes and predictors of long COVID 
Thu Mar 11 09:39:37 +0000 2021,Jim Aitken,"Inverness, Scotland",RT : And another grant fund closes tomorrow 11th March. This time Day Tour Operators. We have lots in the Highlands so can you…
Thu Mar 11 09:39:37 +0000 2021,Karishma ,"Mumbai, India", Yes shouldnt be an issue as long as she takes the same vaccine
Thu Mar 11 09:39:37 +0000 2021,Draza Holmann,, Už před covid nic neobvyklého. Praktická dělala poslední 2 roky téměř každému hodnoty vit. D a snad nikdo ne… 
Thu Mar 11 09:39:37 +0000 2021,Vampiric Council 🦇,"Perth, Western Australia",RT : Imagina o dia em que descobrirem que o Covid é um “problema ambiental” e não um fenômeno acidental que surge por azar
Thu Mar 11 09:39:37 +0000 2021,竹内 康正　️　Yasumasa Takeuchi,大阪 大阪市 北区,"RT : You can order food and taxis from your phone, and now... live music!  

 Learn more about how the arts are adapting in the face…"
Thu Mar 11 09:39:37 +0000 2021,Jai Shree Ram,,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:39:37 +0000 2021,Joy J,,     EU Erted 25 Million Vaccine Doses in February Despit… 
Thu Mar 11 09:39:37 +0000 2021,ZincWangQ7,,"RT : 

 
  


 

 
…"
Thu Mar 11 09:39:37 +0000 2021,Shalina,"Vilvoorde, België",RT : Girls don't want boys. They want the covid vaccine and a nice apartment
Thu Mar 11 09:39:37 +0000 2021,The Dogs Butler,Dear Old Blighty,RT : Are Twitter’s censors saying this woman didn’t die? Or are they just instructing us how to think about it?
Thu Mar 11 09:39:37 +0000 2021,Peggy in PA,"Pennsylvania, USA","RT : Today, after 528,000 deaths from Covid, 0 House Republicans voted for Covid relief.

On January 6, with no evidence of voter f…"
Thu Mar 11 09:39:37 +0000 2021,john robert sullivan,"Southend-on-Sea, East","| Sepsis  › sepsisand › kidney-failure
Organ failure, including kidney failure, is a hallmar… "
Thu Mar 11 09:39:37 +0000 2021,janta reporting,India,RT : Watch/Read : QUAD talks around Covid. US fast tracks Afghan Taliban talks; No foreign visitors for Tokyo Olympics due to…
Thu Mar 11 09:39:37 +0000 2021,yui,,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:39:37 +0000 2021,rico_j_j,"California, USA","Trump dismissing Covid threat LY.   via  

How about, “we want to protect our American… "
Thu Mar 11 09:39:37 +0000 2021,ActionAidPalestine,occupied Palestinian territory,"RT : ""The freedom from fear that vaccines can bring should be felt the same across the world. We need to fight for a …"
Thu Mar 11 09:39:38 +0000 2021,Ramon Camí Guiu,"Juneda, Catalunya","RT : La Xina ha suprimit la Covid i ara està ajudant a vacunar  països amb més de  milions de persones.

Els Europeus he…"
Thu Mar 11 09:39:38 +0000 2021,すいか,,"RT : 

番組初披露！
SixTONES「Coffee &amp; Cream」
Snow Man「ファンターナモーレ」

ジェシーが「Smile 」を熱唱！
King &amp; Prince 「King &amp; Prince, Queen &amp; Princ…"
Thu Mar 11 09:39:38 +0000 2021,Candela ,Écija,RT : Sigo a esta cuenta porque esa barrita que veis es mi salud mental recargándose
