createdAt,userName,userLocation,text
2021-03-11 09:36:53,FourCornersRockford,"6392 Linden Road Rockford, IL","RT : Even before Wednesday’s order, the U.S. was to have enough approved vaccine delivered by mid-May to cover every adult and enoug…"
2021-03-11 09:36:53,Sachin Srivastava,"Mohali, India",RT : PM Modi showed the nation how to use Made In India Covid19 Vaccine as an instrument of Foreign policy.
2021-03-11 09:36:53,Himanshu,"Allahabad, India",  hahahah  is funny man actually always involves in politics previously vaccin… 
2021-03-11 09:36:52,Straight From the Heart,Calcutta,RT : Billboard come up in Mars thanking Modiji for providing Covid Vaccine. Liberals will say it's fake. 
2021-03-11 09:36:51,NACROMANCER,,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:36:51,मरजा ग़ालिब,ग़ालिब के घर,RT : Posters/hoardings thanking PM  ji in Canada for providing Corona vaccine to them. 
2021-03-11 09:36:51,u gonna be mad?,,RT : It’s completely predictably American that the brand of COVID vaccine you have access to has now become a class signifier
2021-03-11 09:36:51,Jeetendra Lathiya,,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:36:51,Mary Millé,"Long Island, NY","RT : Day 49.  One for history books:
 The American Rescue Plan passes:  Help is on the way!!
  Fudge, Regan confirmations; Cabinet…"
2021-03-11 09:36:51,Jeffrey Levin,"San Jose, CA",US marks one year of pandemic as nation reaches 'critical nexus'; More states lift vaccine eligibility requirements… 
2021-03-11 09:36:50,Honey Yadav,"Delhi, India",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:36:50,NHS Surrey Heartlands CCG ,Surrey,"RT : If you have a health condition and you're eligible for the Covid-19 vaccine, you'll be contacted to arrange an appointment"
2021-03-11 09:36:50,a pile of typos in a trench coat,far too online for my own good,"RT : This is an excellent COVID-19 vaccines efficacy elainer, for anyone who wants some nuance.
 
"
2021-03-11 09:36:50,nwalsham15,, would it be helpful to promote the vaccine even further by saying how many people in the daily death… 
2021-03-11 09:36:49,rosa⁷ ️‍ no justice no peace, my friends ,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
2021-03-11 09:36:49,Nev,"Blackpool, England"," The vaccine is untested has killed many in carehomes is banded about like a supermarket item,and Hanc… "
2021-03-11 09:36:49,CHANDA FINCH,,RT : BREAKING: Texts show that Vaccine tent for the wealthy in Manatee Florida was set up to help DeSantis get re-elected in…
2021-03-11 09:36:49,Maggie Allen,,RT : Listening to Boris and his vaccine passport ultimatum and Schapps back tracking on returning our freedoms is horrendous. I…
2021-03-11 09:36:49,CaroB,,RT : EU blasted over claims Britain ‘outright' banned jab erts - ‘Imagined community' 
2021-03-11 09:36:49,Deepak Guru,India,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:36:49,"🤞kaeya, the true 6 star⁷🧡","🇩🇴, minor, ",RT : It’s completely predictably American that the brand of COVID vaccine you have access to has now become a class signifier
2021-03-11 09:36:48,j stew (dreading A’s baseball),bay area (he/they),"RT : IF YOU ARE IN CALIFORNIA AND WORK ANYWHERE THAT SELLS *ANY FOOD OR BEVERAGES* YOU CAN MAKE A VACCINE APPOINTMENT. 

Target, Wal…"
2021-03-11 09:36:48,Angie Bee ‍️,,RT : No magic Vaccine tree is the government line this morning being hammered home by a rotten media .... well arseholes ... stop…
2021-03-11 09:36:48,HonorUKB,, Do T cell tests distinguish between natural infection and vaccine induced immunity please?
2021-03-11 09:36:48,Mauro Capannolo,,RT : DANISH HEALTH AUTHORITY SAYS USE OF ASTRAZENECA COVID VACCINE HALTED DUE TO SERIOUS CASES OF BLOOD CLOTS
2021-03-11 09:36:48,Ishu Kumar balyana,"Shikarpur, India",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:36:48,S K SINGH🇮🇳,"West Bengal, India",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:36:47,Euroit01  ,London,"RT : No ert ban, says Mr Johnson. But no erts either. Some good old Belgian surrealism here. 

Meanwhile, millions of…"
2021-03-11 09:36:47,Devineni.S.Rao,,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:36:47,zace,,RT : Dude how the fuck is everyone getting the vaccine
2021-03-11 09:36:47,Nefertiti,,"RT : Girl tell me excitingly she got her Covid vaccine &amp; all I can think is “damn definitely not impregnating you now”

Fucking…"
2021-03-11 09:36:47,mx. struggle,they/xe • 20 • ,RT : California is letting ANYONE volunteer at a vaccination site for 4 hours in exchange for a vaccine!! Sign up here: https…
2021-03-11 09:36:47,Mr C,Portsmouth,"RT : I will boycott any business; pub, restaurant, or events company, that insists on a vaccine passport or ‘showing papers’ as…"
2021-03-11 09:36:47,kiel,she/they | 16,that being said WAIT YOUR TURN don't lie just to get the vaccine if you qualify then you qualify and if you don't t… 
2021-03-11 09:36:47,Margaret,,"RT : The EU need to find themselves a new scapegoat.

Shameful EU boss doubles down on UK vaccine attack - Boris ordered to…"
2021-03-11 09:36:47,elanhub.net,,Rivers State Receive Doses of The Astrazeneca Vaccine 
2021-03-11 09:36:47,kiel,she/they | 16,you scheduling your vaccination appointment isn't taking away from the possibility of someone else who deserves the… 
2021-03-11 09:36:46,Ashim Datta,,"RT : Took my first dose of the COVID-19 vaccine at AIIMS. 

Remarkable how our doctors and scientists have worked in quick tim…"
2021-03-11 09:36:46,Jai Shree Ram,,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:36:46,Long,,RT : DANISH HEALTH AUTHORITY SAYS USE OF ASTRAZENECA COVID VACCINE HALTED DUE TO SERIOUS CASES OF BLOOD CLOTS
2021-03-11 09:36:46,Maxine Patterson,"Sedgefield, Co. Durham","RT : Here's what happens when you get your Covid vaccine.

It's safe, quick and I didn't feel a thing. "
2021-03-11 09:36:46,Róisín,She/her,"Booked in for my vaccine next Wednesday, not because of my own multiple health conditions and weakened immune syste… "
2021-03-11 09:36:46,,Unceded Ngunnawal land ,RT : What is your gut feel on when you reckon you will receive your 2nd (and final) jab of the COVID vaccine?
