createdAt,userName,userLocation,text
Thu Mar 11 09:38:53 +0000 2021,Z,, All jokes but cmon winter is superior. All hot and sticky in summer. Snow! Hot drinks and food!
Thu Mar 11 09:38:53 +0000 2021,Chappers,,"  But if 90% of people are vaccinated, rising to 98% of the most vulnerable where d… "
Thu Mar 11 09:38:53 +0000 2021,rif,Malaysia,"RT : Tahniahlah Khairy Jamaluddin atas tuba yang dibalas kepada frontliner ni. 

"
Thu Mar 11 09:38:53 +0000 2021,Cakeface ,,"RT : ""These US states are rolling back Covid restrictions, including mask mandates and indoor capacity caps: Texas, Mississippi,…"
Thu Mar 11 09:38:53 +0000 2021,Gill Patricolo,Cardiff,RT : Live Fear Free 24/7 helpline for ALL victims &amp; survivors of domestic abuse &amp; sexual violence and those close to them will…
Thu Mar 11 09:38:53 +0000 2021,FFT,UK,"We are extremely thankful to  for funding our work with others to ensure the needs of Gypsy, Roma and Tr… "
Thu Mar 11 09:38:53 +0000 2021,patrick howard,," And today every cause of death has been eliminated, except for Covid. Wait, what?"
Thu Mar 11 09:38:53 +0000 2021,Jeanne et Marcel !,,"RT : ""LETTRE OUVERTE. Vaccination des « soignants » contre la Covid-19 : Réponse à l’injonction diffusée par 7 Ordres professi…"
Thu Mar 11 09:38:53 +0000 2021,Darren McCaffrey,"Brussels, Belgium","  

Today marks a year since World Health Organization declared Covid-19 a pandemic

Since then… "
Thu Mar 11 09:38:53 +0000 2021,3密回避,「いとう渉」でおなじみの愛知県,"RT : ＃一時支援金 関連サイト

◆申請方法


◆制度詳細について


◆申請サポートは要予約

東京はこ…"
Thu Mar 11 09:38:53 +0000 2021,Phillip Parsonson,,None so blind eh Louise ? Murdoch has been doing such a complete ‘snow job’ that older people just do not get to he… 
Thu Mar 11 09:38:53 +0000 2021,SAWAN_GUPTA_ABVP,"बिलासपुर, भारत",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:38:53 +0000 2021,Sudhanshu Kumar Parashar 🇮🇳,Aurangabad Bihar India,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:38:53 +0000 2021,Polsek Sungai Kakap,Jl.Raya Kakap No.88,"Partisipasi Anda sangat diperlukan dalam memutus mata rantai Covid-19

Ingat 5M : Memakai Masker , Menjaga Jarak ,… "
Thu Mar 11 09:38:53 +0000 2021,Людмила,Москва,"RT : Никакой российской вакцины этим пидорам . Нехай теперь пфайзером ширяются.

Польша обвинила генконсула РФ в распространении C…"
Thu Mar 11 09:38:53 +0000 2021,Etienne Dardel,,"RT : « La vie du film s’est arrêtée avec la Covid. La Loi Sécurité globale, qui sera discutée au Sénat quelques jours après…"
Thu Mar 11 09:38:53 +0000 2021,Graham Lambert,,"RT : 0 Republicans voted for the $1.9 trillion Covid relief bill.

278 Republicans voted for Trump’s $1.9 trillion tax cut for corp…"
Thu Mar 11 09:38:53 +0000 2021,Lmgie,,"RT : Moderna Admits: MRNA Jabs Are An ‘Operating System’ Designed To Program Humans.

Pauline Hanson, senator for Queenslan…"
Thu Mar 11 09:38:53 +0000 2021,Adrian Mason ,,"RT : Whatever happens in terms of BREXIT and COVID, we are heading towards a massive CONSTITUTIONAl CRISIS because it has been…"
Thu Mar 11 09:38:53 +0000 2021,Peter Kretzschmar,Doorn - Netherlands, Het antwoord op je vraag: omdat verstandige en fatsoenlijke mensen besmettingen met Covid-19 willen voorkomen.
Thu Mar 11 09:38:53 +0000 2021,Feed My Ego,,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:38:53 +0000 2021,Srta Martínez.,Als meus patins.,"Los Fisioterapeutas somos más que necesarios, somos imprescindibles, sobretodo en la recuperación frente la Covid 1… "
Thu Mar 11 09:38:53 +0000 2021,Red,"Long Beach, Cali","RT : •If you are disabled and male, you are 6.5 times more likely to die from COVID-19 than a man who is not disabled.  
•I…"
Thu Mar 11 09:38:53 +0000 2021,Akki,,"RT : Pakistan🇵🇰, the only SAARC country to not seek COVID-19 Vaccine from India, is getting 45 million 🇮🇳 made vaccine Covi…"
Thu Mar 11 09:38:53 +0000 2021,Deirdre Walsh,London,RT : PM in the Commons y’day to “correct the suggestion from the European Council president that the U.K. has blocked vaccine e…
Thu Mar 11 09:38:54 +0000 2021,,CA,RT : Covid-19 1. Yıl’nda kaybettiğimiz 30 bine yakın vatandaşımızı ve sağlık çalışanlarımızı Okmeydanı Cemil Taşçıoğlu Şehir Has…
Thu Mar 11 09:38:54 +0000 2021,kyonnu･:*,江戸川に住んでみたい。。,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:38:54 +0000 2021,Simon Wood,"Perth, Western Australia","RT : Greg Hunt told Australians they would be “fully vaccinated” against COVID-19 by October.

Yet the head of the Govt’s own Heal…"
Thu Mar 11 09:38:54 +0000 2021,PiCuida,"Andalucía, España","RT :  Evolución de la incidencia cumulada en .
 Casos diagnosticados por cada 100.000 habitantes durante las últ…"
Thu Mar 11 09:38:54 +0000 2021,RamDan,,RT : Hizi ni habari njema sana na za kina mno! Covid 19 tunakup nishani kwa kazi hii! Huyu alidharau sana corona na watu wamekuf…
Thu Mar 11 09:38:54 +0000 2021,jellybean⁷,,"RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
Thu Mar 11 09:38:54 +0000 2021,omar,Clusone/bergamo,"RT : Covid, Speranza e Iss trascinati in tribunale: ""L’80% dei test positivi sono falsi, chiusure basate su dati infondati""…"
Thu Mar 11 09:38:54 +0000 2021,Marcela Cerizola,"Montevideo, Uruguay",RT : Estamos realmente en el horno pero una vez mas podemos salir. Seamos responsables.
Thu Mar 11 09:38:54 +0000 2021,nanaburst,Snow World,"RT : 今までとは一変したリクエスト方法に戸惑っていましたが、皆様のお陰で、また自分なりのリクエストのがんばり方が分かってきた気がします。
Snow Worldの皆様、ありがとうございます！

Snow Manの笑顔のために、D.D.で、Grand…"
Thu Mar 11 09:38:54 +0000 2021,HAZUKI,,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:38:54 +0000 2021,.,,"RT : Orang yg pecah rahsia kena siasat??

"
