createdAt,userName,userLocation,text
2021-03-11 09:33:46,Don Toktumi,Taguig City & Laguna,"RT : Being vaccinated still means you CAN TRANSMIT COVID. It protects YOU from severe disease, not the people around you, u…"
2021-03-11 09:33:46,Kashmir 2.0,"Anantnag, Jammu And Kashmir","RT : 
This is an old thing but the truth is that no matter how much the son gets tired, he has to come to…"
2021-03-11 09:33:46,🩹K & D’s gf🩹lovs noor: aot season 4 spoilers,,"RT : I’m once again asking for support. My grandma had a mild stroke yesterday. Currently she is fine, but we were forced to brin…"
2021-03-11 09:33:46,Laurie Alongi ,United States, They dn't thnk anythg wll happn to thm. Now they're sayg u cn gathr in your house if you're all vacci… 
2021-03-11 09:33:46,MoreCurricular,"London, England","RT : Up to 250,000 school pupils could be wrongly ordered to self-isolate because of false positive results from lateral flo…"
2021-03-11 09:33:46,.5%,Devon,"RT : Congress just passed the COVID relief bill &amp; it’s heading to Biden’s desk!

What does it mean for you?
- $1400 checks for you AND…"
2021-03-11 09:33:46,Tricia Marwick,"Fife, Scotland",RT : Been a noticeable rise in graffiti hate crime in Scotland over Covid. There’s a tendency to dismiss graffiti as attentio…
2021-03-11 09:33:46,ndin.,"( 20, any pronounce. )",RT : If you are in the Bay Area please bring business to this restaurant in SF Japantown &amp; any of the businesses in the Japantow…
2021-03-11 09:33:45,Susan Chubb️ ,,"RT : A Nature review   reported ""The number of contacts identified for each COVID-19 case varies wild…"
2021-03-11 09:33:45,john smith,,"  

WHERE'S THE COMPASSION THESE DAYS?"
2021-03-11 09:33:45,George Eaton,London,"How Covid-19 is creating the tech dystopia that we always feared – smart piece by . 

""Novelists had… "
2021-03-11 09:33:45,sandeep singh,New Delhi,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
2021-03-11 09:33:45,Kim Reynders,"Luton, England",RT : Australia unveils $928 million COVID-19 stimulus package for tourism industry  
2021-03-11 09:33:45,LA_Himalaya_Angels,Los Angeles,"RT : COVID-19 virus = CCP’s  

It’s the beginning of CCP’s long-term well-planed …"
2021-03-11 09:33:45,JadenX,,RT : Elizabeth Warren is breaking me right now talking about her brother’s death from covid. Alone in the hospital. These storie…
2021-03-11 09:33:45,Tracy,,RT : My friend’s grandson 13yo took his life. No warning signs. Who knows what this covid virtual learning lockdown stuff is doing…
2021-03-11 09:33:45,Dez Link,Dublin & Kells ( sometimes),"RT : Stephen Donnelly ‘cynically’ delaying Covid pay for student nurses

Donnelly told the Dáil last week that he was willing to p…"
2021-03-11 09:33:44,"Mr. Vice President, I am speaking.",," I’m not a doctor, I’m a nurse. But I can confirm that COVID has been very hand on all medical personnel.… "
2021-03-11 09:33:44,KatieMT 🇨🇦 Environment Matters,BC & AB Canada,RT :   6 more BC children were admitted to hospital in week 8 of the year including 1 under 10 admitted to ICU for seve…
2021-03-11 09:33:44,John Russell,Wokingham,"RT : The PM says a 1% ""pay rise"" (really a pay cut) is all we can afford.

That's a lie.

He found £37 billion for the private…"
2021-03-11 09:33:44,TerézaEliasz-Solomon,USA,"RT : Today , with  and , is launching our PRO-VAXXER campaign to help fight misinformati…"
2021-03-11 09:33:44,Nathalie,United States,"RT : Look at that. NY requires ID for COVID vaccinations - a driver’s license, passport or other proof of residency. Why is it…"
2021-03-11 09:33:44,rob,,RT : You may eerience side effects after your  vaccine. This is because vaccines work by triggering a response in a per…
2021-03-11 09:33:44,Dinah Fuentesfina,"Bangkok, Thailand","RT : BREAKING: On the anniversary of the Covid-19 pandemic, progressive forces around the world — including Noam Chomsky, …"
2021-03-11 09:33:44,Stockton-on-Tees Borough Council,"Stockton-on-Tees, UK","RT : Do you need to leave home for work? 

Find out if rapid  testing is offered by your local authority or near your plac…"
2021-03-11 09:33:44,Mĩcĩi Mĩkũrũ pundit,"Nairobi, Kenya","RT : DP Ruto has been openly defying Covid  rules which has brought of damage in the end. This is one of such cases 
…"
2021-03-11 09:33:44,㋡ WHY WHY WHY คือเพลงแห่งปี,7o2 Planet,"RT : COVID-19 in Malaysia : Numbers at a Glance as of 11th March 2021, 12 pm



 "
2021-03-11 09:33:44,andre,"Chicago Heights, IL","RT : In one day, we had the COVID Relief Bill win, Merrick Garland confirmed, a record day on the Dow...

And everybody ignored…"
2021-03-11 09:33:44,Daniel Invictus,United Kingdom,RT : EU READY TO ADOPT EXTENSION OF COVID-19 VACCINE ERT CONTROL TO END OF JUNE - SOURCE
2021-03-11 09:33:44,Ndeti™,East of Africa.,RT : Dear  - You can't put folks who have come for Covid test for travel &amp; other reasons with those that have…
2021-03-11 09:33:43,Aya,United Arab Emirates,"RT : The same people who said...

COVID is like flu
Masks don’t work 
BCG will protect us
HCQ and Zinc are great
We’ve reached…"
2021-03-11 09:33:43,carryone wa Gitahi,"Manchester, England","RT : Kenya is a comedy show, but it is not funny.

Weeks after splashing 4.2 billion for MCAs to vote BBI, we are begging 5 billio…"
2021-03-11 09:33:43,Zelda ,"Los Angeles, CA", Covid infused cookies. 
