createdAt,userName,userLocation,text
Thu Mar 11 09:39:12 +0000 2021,TheMarketingGurl,Sydney... on the edge,"RT :  Defence has confirmed ""some members"" of HMAS Sydney eerienced ""mild side effects"" after receiving a COVID-19…"
Thu Mar 11 09:39:12 +0000 2021,Annie Purna,,"RT : Hospital admissions: England  

▪️12th January: 3812
▪️30th January: 2615
▪️6th February: 2027
▪️16th February: 1361
▪️2…"
Thu Mar 11 09:39:12 +0000 2021,Pablo,,Vamos coño!!
Thu Mar 11 09:39:12 +0000 2021,Republika.co.id,"Jakarta, Indonesia",Ibadah haji tahun ini diperkirakan akan dimulai pada 28 Juli. 
Thu Mar 11 09:39:12 +0000 2021,Gale,"Melbourne, Australia",  Yes. And people need to realise that means almost a year. Planning the logistics of… 
Thu Mar 11 09:39:12 +0000 2021,Мэри,Paris,RT : Emergency chicken nugget
Thu Mar 11 09:39:13 +0000 2021,Gordon Foster,Rainworth Notts," If you are talking pure numbers that’s one thing, but if you are talking real people, and not just deaths… "
Thu Mar 11 09:39:13 +0000 2021,JJ,"East, England"," That’s what I’m worried about.I’ve spent years getting my immune system healthy, don’t get colds like I… "
Thu Mar 11 09:39:13 +0000 2021,CaroLe Lacore,Twitterland,"RT : ""The very purpose of the right to protest is to enable people to register their... strength of feeling in a way which co…"
Thu Mar 11 09:39:13 +0000 2021,UnQle Elroy 🥃,Owt The Way,RT : Covid after seeing Larry Hogan open  Maryland back up 
Thu Mar 11 09:39:13 +0000 2021,Fodrick Mourice,," Hiyo homa, fever, uchovu, na cough imekua Kila mahali, siyo Nyanza, Coast, Central, Easter, Western,… "
Thu Mar 11 09:39:13 +0000 2021, Every day is a bad day ,,"RT : แจ้งเพื่อทราบครับ ️ เริ่ม 11 มีนาคมนี้ครับ สำหรับค่าธรรมเนียมทำพาสปอร์ตแต่ล่ะประเภท•บุคคลทั่วไป5ปี 1,000 บาท•บุคคลทั่วไป10…"
Thu Mar 11 09:39:13 +0000 2021,CubacolaboraAragua,"Maracay, Aragua, Venezuela","Sencillamente Cuba  Via  
 "
Thu Mar 11 09:39:13 +0000 2021,Saúl Pérez,México,"RT : Si un presidente que YA sabía que era positivo y que podía contagiar se subió a un avión, ¿porqué su gato no podría irse…"
Thu Mar 11 09:39:13 +0000 2021,MKS1973 🇸🇳🇸🇳🇸🇳  ,Polska, Podajcie frajerzy ile jest dziennych zachorowań na raka i zawały serca bo to jest ważne a nie wasz bezob… 
Thu Mar 11 09:39:13 +0000 2021,Oswaldo2015,Loire Atlantique,"RT : Effets du ""vaccin"" COVID : 
7e Rapport de l'ANSM [France] : 
Plus de 4 315 000 vaccinations ont été réalisées au total…"
Thu Mar 11 09:39:13 +0000 2021,Vinay,,"RT : Pakistan🇵🇰, the only SAARC country to not seek COVID-19 Vaccine from India, is getting 45 million 🇮🇳 made vaccine Covi…"
Thu Mar 11 09:39:13 +0000 2021,ƦIK 🦄,ɪɴ ғʀᴏɴᴛ ᴏғ ᴍʏ ᴘᴄ,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:39:13 +0000 2021,Riki Nikki,,RT : Fatal shooting in North Dagon; One killed n one is in emergency stage as Junta’s armed followers shot this morning in North D…
Thu Mar 11 09:39:13 +0000 2021,Heidy M. Valdez,DR," La idea más estúpida hasta ahora, ese dinero es mío, fue y es descontado de mi muy trabajado salario,… "
Thu Mar 11 09:39:13 +0000 2021,Natasha,"Uttar Pradesh, India","The RW and IT cell ""planning"" to troll Pakistan for Indian made vaccines - meanwhile our Diplomats "
Thu Mar 11 09:39:13 +0000 2021,Enrique Rodríguez,"Xalapa, Veracruz",RT : El plan nacional de vacunación continúa avanzando con éxito. Así lo comprobé cuando acudí a la alcaldía Miguel Hidalgo…
Thu Mar 11 09:39:13 +0000 2021,Redacción Médica,España," |  Vinculan aumento de contagios de  a la concentración de polen 

️ Este factor ambiental p… "
Thu Mar 11 09:39:13 +0000 2021,おめめ🦞,恵比寿,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:39:13 +0000 2021,あいり,,"RT : 【予告】
    

『有田プレビュールーム』3/15(月) Snow Manも緊急参戦芸人おもしろ対決動画GP!!【TBS】


▻►共有･…"
Thu Mar 11 09:39:13 +0000 2021,Tolek 🇵🇱🇺🇸,Małopolska,RT : Jarosław Kaczyński został zaszczepiony przeciw COVID-19. Otrzymał pierwszą dawkę szczepionki. 🇵🇱
Thu Mar 11 09:39:13 +0000 2021,Farid A X,"Lahore, Pakistan","RT : When will Pakistani Government Wake up? If Tests in UK as reported by BBC are wrong, as they show a Patient to be COVID Positi…"
Thu Mar 11 09:39:13 +0000 2021,Dr. Hasanat Alamgir,"Dhaka, Bangladesh"," During Corona Pandemic, Hand Sanitizer is very important for us to keep our health safe &amp; sound.
I th… "
Thu Mar 11 09:39:14 +0000 2021,Alex MacDonald,London,"Ali Erbas, Turkey's top religious official who previously warned that homosexuality ""brings with it illnesses"", is… "
Thu Mar 11 09:39:14 +0000 2021,mmmm,関東在住,"RT : 

番組初披露！
SixTONES「Coffee &amp; Cream」
Snow Man「ファンターナモーレ」

ジェシーが「Smile 」を熱唱！
King &amp; Prince 「King &amp; Prince, Queen &amp; Princ…"
Thu Mar 11 09:39:14 +0000 2021,Edwin Baruk ️,"Kampala, Uganda","RT : ""Then they sent the vaccine. The virus had disrupted our lives for a year. We were so relieved. In that moment we forgot that…"
Thu Mar 11 09:39:14 +0000 2021,Ayfun,,RT : Covid-19 1. Yıl’nda kaybettiğimiz 30 bine yakın vatandaşımızı ve sağlık çalışanlarımızı Okmeydanı Cemil Taşçıoğlu Şehir Has…
Thu Mar 11 09:39:14 +0000 2021,Ozzie,"İstanbul, Türkiye","RT :  Mustafa Cengiz: ""Covid için bir zamanımız oldu. 2-3 ay o zeminde maç oynanmadı. Teknik heyetin bize bunu söylemesi lazı…"
Thu Mar 11 09:39:14 +0000 2021,Anne k 99 - mat.1907,Aquitaine,RT : Covid-19 et analyse des eaux usées : mais pourquoi cette grande timidité des pouvoirs publics face aux solutions innovantes ?…
Thu Mar 11 09:39:14 +0000 2021,Sumel Chowdhury,"Portsmouth, England","RT : Here's what happens when you get your Covid vaccine.

It's safe, quick and I didn't feel a thing. "
Thu Mar 11 09:39:14 +0000 2021,いむうさb2,関西,"RT :  I want to see ""Grandeur"" on FLS.
Snow Man's dance to this song is amazing.

REQUEST   …"
Thu Mar 11 09:39:14 +0000 2021,ˏ layla ︡,"Caen, France",RT : me and my bitches when covid disappears 
Thu Mar 11 09:39:14 +0000 2021,ْ,,"RT : 

番組初披露！
SixTONES「Coffee &amp; Cream」
Snow Man「ファンターナモーレ」

ジェシーが「Smile 」を熱唱！
King &amp; Prince 「King &amp; Prince, Queen &amp; Princ…"
Thu Mar 11 09:39:14 +0000 2021,Teresa Turner,"Wyoming, USA",RT : Nursing home residents can get hugs again. My God. This is the headline. What a failure in humanity.
Thu Mar 11 09:39:14 +0000 2021,Krishna Berry,,RT : Billboards in the Greater Toronto area displayed thanking Prime Minister  for providing COVID-19 vaccines…
Thu Mar 11 09:39:14 +0000 2021,Noodles28,"Totnes, England","RT : Dow hits 32,297 record high as House votes in $1.9T COVID-19 relief bill.

Ken Paxton sues Austin.

Merrick Garland replaces…"
Thu Mar 11 09:39:14 +0000 2021,followsciencedata,,      Do you get assaulted by Gerry Killeen with… 
Thu Mar 11 09:39:14 +0000 2021,Nozarashi,"Davie, FL", They sent me a email from the state health department if I still want the vaccine so me just Deh yah wait
Thu Mar 11 09:39:14 +0000 2021,feemcg1,Scotland,RT : Israel says 600 children given Covid jab had no serious side-effects  Pfizer jab given to 600 Child…
Thu Mar 11 09:39:14 +0000 2021,𝒯𝑒𝓂𝑜𝓇𝒶 ,Ohio 🇺🇸,RT :  Blizz can lie and say its bc of covid that they got 0 new content or customer support...but its lacking all ac…
Thu Mar 11 09:39:14 +0000 2021,Ali Najeeb,Islamabad,"Most people came here with Covid symptoms and were 3 inch apart from each other. 
  "
Thu Mar 11 09:39:14 +0000 2021,Carol Lyle .5%    ,Apestad.....,RT : It was clear during the pilot that the millions of lateral-flow COVID-19 tests were not fit for purpose producing far t…
Thu Mar 11 09:39:14 +0000 2021,Mark Matthews,UK,RT :  Millions of vaccine doses have gone from pharnaceutical companies based in the EU to the UK because UK…
Thu Mar 11 09:39:14 +0000 2021,Stevovovo,Inside a Cocoon,RT : The man avoided covid-19 only to be killed by  
