createdAt,userName,userLocation,text
Thu Mar 11 09:39:40 +0000 2021,Joe,,"RT : Proof, if any were needed, that people are batshit: today I volunteered as a Covid vaccine marshal. I made a marshal friend…"
Thu Mar 11 09:39:40 +0000 2021,Lucas Rocha costa,"Goiânia, Brasil",  Covid
Thu Mar 11 09:39:40 +0000 2021,One Horse Pony President Elect Wokefinder General,Germany,"RT : I will boycott any business; pub, restaurant, or events company, that insists on a vaccine passport or ‘showing papers’ as…"
Thu Mar 11 09:39:40 +0000 2021,Perry bala,Kanass city,RT : Millions in Covid relief funding to be used for federal cybersecurity efforts | ⁦⁩  
Thu Mar 11 09:39:40 +0000 2021,anzu,ときには枚方ときには宮舘王国,お菓子屋でLOOK大量に買ってたらGrandeur 流れたからSnow Man登場するかと思ったけどしなかった
Thu Mar 11 09:39:40 +0000 2021,Marco,"Veneto, Italia"," Quindi lo si giudica perché fa parte del M5s o per le dichiarazioni  e il lavoro svolto, ovvero la compet… "
Thu Mar 11 09:39:40 +0000 2021,sirishi,hell,من توی آلمان ثبت نام نکردم برای واکسنی که اینجا میزنن و منتظرم این واکسن ایرانی-کوبایی برسه. حالا شما هی فایزر فایز… 
Thu Mar 11 09:39:40 +0000 2021,Jaymin Universe,,"RT : In North Dagon, Yangon, a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in emergency. The backpack…"
Thu Mar 11 09:39:40 +0000 2021,Martin 1273,,RT : What is an emergency rolling road block? Do you know what to do and know when it is safe to resume your journey? Watch…
Thu Mar 11 09:39:40 +0000 2021,Vittorio Cocivera,Messina31,"Nuovo piano vaccini Covid in Italia: come funziona, a chi tocca e quando  via "
Thu Mar 11 09:39:40 +0000 2021,Wearagdmask,Detroit,"RT : An incarcerated woman* has died from covid in a CA prison. Visits have been cancelled for one whole year, since last March.…"
Thu Mar 11 09:39:41 +0000 2021,controlcivicocol,,"Compra de CUNDINAMARCA - GOBERNACION por COP$ 77.686.593 
Enlace: "
Thu Mar 11 09:39:41 +0000 2021,Robby de biels,,RT : Even een serieuze vraag. Is er een mogelijkheid om mijn bloed te laten testen op covid-afweerstoffen? Heb ik die dan hoef i…
Thu Mar 11 09:39:41 +0000 2021,Leonardo Bianchi,,"RT : Sono appena arrivati in Italia 1milione di .

Cercasi quindi anche 1 milione di nuove cavie, che se accidentalmente…"
Thu Mar 11 09:39:41 +0000 2021,Brasil Acima de Tudo🇧🇷Deus Acima de Todos 🇧🇷,Estados Unidos,"RT : O sogro do meu  filho está  com febre,  dor de garganta   e com sintomas   do Covid, esteve em dois   prontos  socorros  em…"
Thu Mar 11 09:39:41 +0000 2021,ありがとうございます垢,,[速報]【先着特典】KISSIN‘ MY LIPS/ Stories (初回盤A＋初回盤B＋通常盤セット) (オリジナルデータシート(A)＋(B)＋オリジナルステッカーシート) [ Snow Man ] [楽天] 
Thu Mar 11 09:39:41 +0000 2021,Del Rypto,,"RT : I've an idea

Why don't the Govt give every nurse and doctor in the NHS £1m each

It would only cost £450bn

They can easil…"
