createdAt,userName,userLocation,text
Thu Mar 11 09:39:53 +0000 2021,Julie Graham Ellis,,  I came across this Tweet many months ago and I think it looks very similar to the Smart… 
Thu Mar 11 09:39:54 +0000 2021,Blog da Noelia Brito,Recife,RT : Eduardo Bolsonaro manda população ‘enfiar no rabo’ máscara contra covid-19 (via ) 
Thu Mar 11 09:39:54 +0000 2021,Maria de la O,,"RT :  Recordar que, con nuestros impuestos, hizo una comedia sobre el COVID y ahora se dedica a insultarnos en…"
Thu Mar 11 09:39:54 +0000 2021,Muhammad Usman Javed,Lahore-Pakpattan,RT : All the healthcare workers having problems in getting registered use this link. It works. Medical students can be regis…
Thu Mar 11 09:39:54 +0000 2021,Vaibhav Varun,,️
Thu Mar 11 09:39:54 +0000 2021,Chiera,Probably Driving,RT : This country of ours though! So we had 4.2 billion  for MCAs car grant but we have to borrow 5billion to Finance covid-19…
Thu Mar 11 09:39:54 +0000 2021,Rufino Pérez De La S,,RT : Canada to mark national day of observance to commemorate those who died of COVID-19  
Thu Mar 11 09:39:54 +0000 2021,Nick,,RT : The global Left is disreputable. Eect nothing but malignant reportage on India from it. India’s international vaccine…
Thu Mar 11 09:39:54 +0000 2021,Vita,,RT : Covid shutdowns add £4.3m to over-budget ferry costs 
Thu Mar 11 09:39:54 +0000 2021,José Ribeiro,,RT : Gaúchos protestam contra o governador Eduardo Leite após medidas ditatoriais impostas em razão da COVID-19.
Thu Mar 11 09:39:54 +0000 2021,dian ⁷ ,,"RT : in these times that have come to a stop, may flowers fall down on your sad smile
– snow flower"
Thu Mar 11 09:39:54 +0000 2021,Monserrath Ramirez,cinnamon,i just wish it was pre COVID
Thu Mar 11 09:39:54 +0000 2021,UNDP Malawi,"Lilongwe, Malawi",RT : Vaccines save lives. The rollout of   across Malawi today deploys a critical new tool in the country's battle…
Thu Mar 11 09:39:54 +0000 2021,alex vause ️,"Selangor, Malaysia","RT : Tahniahlah Khairy Jamaluddin atas tuba yang dibalas kepada frontliner ni. 

"
Thu Mar 11 09:39:54 +0000 2021,ராமன் வி - रामन वी,,"RT : Akhilesh Yadav Had Opposed 'BJP's Vaccines', His Relatives Get Vaccinated Against COVID-19 
  …"
Thu Mar 11 09:39:54 +0000 2021,Annie Purna,,
Thu Mar 11 09:39:54 +0000 2021,Ali Jones,Oxford,RT : Heard about an app called Hollie Guard which allows you to raise an alert by shaking your phone. It notifies your emergency c…
Thu Mar 11 09:39:54 +0000 2021,carlos ,Las Vegas,I still haven't told my manager I'm covid free oop
