createdAt,userName,userLocation,text
Thu Mar 11 09:40:56 +0000 2021,Pankaj Tiwari,,"RT : 


 





…"
Thu Mar 11 09:40:56 +0000 2021,Cybernated Selah,South Africa,"
           "
Thu Mar 11 09:40:56 +0000 2021,B Lloyd,,"  Irish MP ees Science Advisory Group wrote to members to seek Zero Covid ""Look… "
Thu Mar 11 09:40:56 +0000 2021,Sanjay Modak,Chowdhurihat ,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:40:56 +0000 2021,RNmawa,Pacific Northwest ,RT : If EVERYBODY on the Left isn't touting the fact that an extraordinary 75% of Americans are in favor of President Biden's…
Thu Mar 11 09:40:56 +0000 2021,Trydon Lee,"California, USA","RT : Nothing to see here 

"
Thu Mar 11 09:40:56 +0000 2021,wyatthale,,"RT : I got 6 kids I never pull out🤣🤣COVID may of saved you for now, but u already got the date.Your head gunna be on a spike soon.…"
Thu Mar 11 09:40:56 +0000 2021,Jeanne et Marcel !,,"RT : Médicament anti-Covid: la biotech française Abivax arrête son essai clinique par ""manque d'efficacité""  "
Thu Mar 11 09:40:56 +0000 2021,alexandra,,the FIRST thing i want to do when we land back in the states is get my goddamn covid vaccination i am r e a d y
Thu Mar 11 09:40:56 +0000 2021,Alan Kerr,"South West, England"," 
Chris Whitty absolutely right to warn of dangers ahead. 
Only way to prevent future carnage and get s… "
Thu Mar 11 09:40:56 +0000 2021,paul,"Ireland, Spain "," He is still only talking to EU approved vaccine manufacturers
Meanwhile...
"
Thu Mar 11 09:40:56 +0000 2021,Rappler,Philippines,Who can get the jab and who should wait? Find out here. 
Thu Mar 11 09:40:56 +0000 2021,Stevie Aspo,,   and I do agree Johnson and his cronies have done a lot to damage there own rep… 
Thu Mar 11 09:40:56 +0000 2021,Kate,,"  It v worrying Graham &amp; Catriona

Don't know if yee saw 
Martin Armstrong met Klaus S… "
Thu Mar 11 09:40:56 +0000 2021,François Rogntudju,"Gland, Suisse","RT : [Coup de gueule]
Je crois qu'on ne mesure pas bien la gravité des conséquences de l'opération de communication absurde…"
Thu Mar 11 09:40:56 +0000 2021,W. Meadowbrook,Planet Earth,RT :  halts the use of the   vaccine due to serious cases of blood clots reported in people w…
Thu Mar 11 09:40:56 +0000 2021,Sarah ,South London,"Good lighting can help London solve some of its pressing challenges, from  safety and wellbeing to the climate emer… "
Thu Mar 11 09:40:57 +0000 2021,Stepduck1,,"RT : Listen to this , even the ones who think we are nuts , to what they are doing  You are giving up another year of your l…"
Thu Mar 11 09:40:57 +0000 2021,Mat Rose,United Kingdom,RT : Fuck this. I'm moving to the states for 3 months. 
Thu Mar 11 09:40:57 +0000 2021,DocentiSenzaFrontier,Trento,RT : Gli schiavi del Covid che fabbricano guanti e mascherine anche per noi 
Thu Mar 11 09:40:57 +0000 2021,Sharon CLARK ,,"RT : France has the highest new covid rates.
We still have boats full of migrants floating over from France

Get a grip..
Sto…"
Thu Mar 11 09:40:57 +0000 2021,ミルクティ️1,,"RT : REQUEST   

️ Snow Man 3rd Single Grandeur ️

D.D. / KISSIN' MY LIPS / Grandeur 

 🤍∴🦖…"
Thu Mar 11 09:40:57 +0000 2021,Mariam The Absolute Goddess,"Lagos, Nigeria","RT : 3,000 nurses dead, Covid eus looming -  "
Thu Mar 11 09:40:57 +0000 2021,Ajith Kumar ,Perth,"RT :   Need O+  for Heart surgery  Star hospital, Banjara hills.
Call 7981851365
 via …"
Thu Mar 11 09:40:57 +0000 2021,Rajesh,Bengaluru,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:40:57 +0000 2021,Volker Glaser,,DENMARK SUSPENDS ASTRAZENECA VACCINE OVER BLOOD CLOTS CONVERNS
Thu Mar 11 09:40:57 +0000 2021,Niners Warriors guy,"California, USA","RT : Congress just passed the COVID relief bill &amp; it’s heading to Biden’s desk!

What does it mean for you?
- $1400 checks for you AND…"
Thu Mar 11 09:40:57 +0000 2021,Dr. Carijn Beumer,"Maastricht, Nederland","RT : Ik snap het niet.

: situatie is fragiel en kan snel ontsporen.
Toch adviseert OMT over versoepelingen??
OMT blijf…"
Thu Mar 11 09:40:57 +0000 2021,Carers Manchester,"Manchester, England","RT : Rapid Covid testing is available for anyone in Manchester who can’t work from home, has no Covid symptoms and can’t access wor…"
Thu Mar 11 09:40:57 +0000 2021,우루,,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:40:57 +0000 2021,miiiuuuuuu,,"RT : 【オリコン週間ランキング】
ミュージックDVD･Blu-ray部門
3/15付(3/1~3/7)

Snow Man ASIA TOUR 2D.2D.

＼＼   \\   \\      //   //   ／／

1位🥇初週40.6…"
Thu Mar 11 09:40:57 +0000 2021,AlbertoKang©,"Sol System, Milky Way Galaxy","RT : During World War II, one of our country’s slogans was “Together, we can do it.” And companies took it to heart.

We need that sa…"
