createdAt,userName,userLocation,text
2021-03-11 09:35:49,Pantpradhan Shreemant Peshwa Bajirao Ballal,Nepal,RT : Tough for  gutter inspectors to reconcile to fact that 🇮🇳 has a homegrown vaccine with proven efficacy wi…
2021-03-11 09:37:57,Heidi 🇬🇧  ,No Lists Please. ,RT : Haven't any of the immune system deniers ever questioned or find it a bit suspicious why alternative medications that…
2021-03-11 09:37:53,T.W,,  When will people realise that most healthy people have a immune system that protects t… 
2021-03-11 09:37:46,,,RT : Haven't any of the immune system deniers ever questioned or find it a bit suspicious why alternative medications that…
2021-03-11 09:37:43,Marcel Salathé,🇨🇭,A single dose of mRNA vaccine triggers rapid immune responses in people with pre-existing immunity.… 
2021-03-11 09:37:33,Mathmetics,Johannesburg,  Just maybe if we start asking for station commanders to take responsibility then we wil… 
2021-03-11 09:37:25,David Bennett,"Worcester, England",RT : Haven't any of the immune system deniers ever questioned or find it a bit suspicious why alternative medications that…
2021-03-11 09:37:24,sage. minecraft. POGTOPIA FIC PINNED 🥀 // ,he/him they/them⬆, in the video sapnap used the fact that he was immune to fire damage and i just went with it lmao
2021-03-11 09:37:19,qiff ~,"Selangor, Malaysia",RT : Having money also boosts your immune system
2021-03-11 09:37:18,Lee Benstead,,RT : Haven't any of the immune system deniers ever questioned or find it a bit suspicious why alternative medications that…
2021-03-11 09:36:50,Thim Slick CEO ,🇧🇧,"RT : Imagine how much better off we'd be if economists had listened to .  

""Just because you think you immune to…"
2021-03-11 09:36:46,Róisín,She/her,"Booked in for my vaccine next Wednesday, not because of my own multiple health conditions and weakened immune syste… "
2021-03-11 09:36:42,Olga Cilia,Reykjavik,"RT : So, well, I haven't talked about this much, but my immune system has been trying to kill me for 22 years now. So I have opin…"
2021-03-11 09:36:19,Zena Woodley,"London, UK","RT :  It has been happening to people after the vaccine. They call it ""immune thrombocytopenia"", and it basically cau…"
2021-03-11 09:36:13,fazeelah Bucks,"Kathu, South Africa",RT : Boost your immune system with the USN’s WINNERS EDGE Isotonic Sports Drink. ️ Potent anti-oxidant for the maintenance…
2021-03-11 09:35:57,Bevbb.963,"Yorkshire and The Humber, Engl","  Use health and immune system &amp; Ivermectin no vaccines required. OPEN UP now.
"
2021-03-11 09:35:54,Winnie Oge ( Dvirginias),,"RT : Lagos is wet and cold.. we're in business to satisfy you with our spicy peppered snails to warm your day.
Send a DM to pla…"
2021-03-11 09:35:47,Loreto Fernandez,"Pamplona, España","RT : ️MUST READ: Recommendations for the use of COVID-19 vaccines in patients with immune-mediated kidney diseases 
's I…"
2021-03-11 09:35:42,Buhle The Twittologist ,Johannesburg," 🤣

But wait... wouldn't that make them immune??"
2021-03-11 09:35:41,"Joe Bebel, PhD","Los Angeles, CA",RT : Can we stop the narrative please that a prolonged first dose strategy is going to breed super variants.  The immune system is…
2021-03-11 09:35:39,Dano Thebes,Pluto,RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:35:36,Carl Baldwin,Sussex,RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:35:27,cas,,"-Feeling a lot better now, THANK GOD. Also, symptoms may differ from person to person and if kung ano brand ng vacc… "
2021-03-11 09:35:17,,,RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:35:08,ⓥVechainVthorⓥ,,Having been thru hell and back with  despite what it does- I always prepare for a return to $0.004 where it… 
2021-03-11 09:35:04,Scott Falconer,Purgatory,beer and brandy is good for the immune system
2021-03-11 09:35:03,Ann ,"Weston-super-Mare, England",RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:35:02,Butty,,RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:34:55,fran *ﾟ,carrd under construction,"RT : i am not immune to cute/pretty girls

   "
2021-03-11 09:34:54,Bill gates the third,,RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:34:45,Hedge fund   on Gab,"Central Scotland, UK 🇬🇧 ",  There is no 'should' about it. Everyone can make their own decisions based on their own si… 
2021-03-11 09:34:43,Debrago,london,RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:34:40,Lord Flashman 🇬🇧󠁧󠁢󠁥󠁮󠁧󠁿🇺🇸🇳🇿🇦🇺🇨🇦,"London, England",RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:34:36,Unclezeus23,,RT : Having money also boosts your immune system
2021-03-11 09:34:33,Thomas Huxley,,"  Certain members of the population have a genetic predisposition to cancer, obviously th… "
2021-03-11 09:34:21,Quincy Smith,," My nephew was watching that dumb show South Park and it concerned vaccines. Apparently, the comedy n… "
2021-03-11 09:34:19,Croogs 󠁧󠁢󠁳󠁣󠁴󠁿,sw1 ibrox,"   Lmao na my immune systems fine. I don't need it, thanks for the concern though"
2021-03-11 09:34:15,Katja-Riikka Louhi,,Helpful humidity – Face-masks can give the immune system a helpful hand 
2021-03-11 09:33:57,Lawyer/Linguist,England,    This is not like a polio or diphtheria vaccine that has been tested… 
2021-03-11 09:33:48,Jan Ward,wales,RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:33:44,rob,,RT : You may eerience side effects after your  vaccine. This is because vaccines work by triggering a response in a per…
2021-03-11 09:33:41,Jon 🧢,Michigan,    While the person did not say only single parents deserve… 
2021-03-11 09:33:39,Professor John Hearn,Essex/City of London,RT :   You're forgetting about those who are naturally immune and those who have already had the virus....…
2021-03-11 09:33:37,Mark D. Whitaker,,RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:33:32,GoingForTheOne,Australia ,"RT :  It has been happening to people after the vaccine. They call it ""immune thrombocytopenia"", and it basically cau…"
2021-03-11 09:33:29,YEAGARIST BY ️,Serbia,RT : comfort characters are not immune to rule 34
2021-03-11 09:33:26,milkcow connoisseur,Sargatanas," mayoo has leaked ur id long time ago but i forgetti to add NOW I TEKAN 
u r not immune to kookie"
2021-03-11 09:33:12,smythe,,RT : 'Lockdown and vaxx' is the wrong strategy for dealing with SARS-Cov-2 that over 99.7% overcome with their own immune syste…
2021-03-11 09:33:09,Sam Clemens ️🦋,"Melbourne, Victoria",RT :   Recall that it takes 14 weeks for those receiving AZ to be considered adequately immune. H…
2021-03-11 09:33:08,JB,,RT : Can we stop the narrative please that a prolonged first dose strategy is going to breed super variants.  The immune system is…
