createdAt,userName,userLocation,text
2021-03-11 09:33:58,Lissette,"Riverside, CA ",RT : Me before COVID vs now. 
2021-03-11 09:33:58,Arzt28,Québec City,"RT : Pakistan🇵🇰, the only SAARC country to not seek COVID-19 Vaccine from India, is getting 45 million 🇮🇳 made vaccine Covi…"
2021-03-11 09:33:57,Global Health Gov,United Kingdom,RT : What has been the effect of covid-19 on suicide rates? My guest blog in today’s  
2021-03-11 09:33:57,Carole,,RT : 50 year 12 students sent home from college to isolate for 10 days after 2 tested + for Covid 19.
2021-03-11 09:33:57,SpringerMicrobiology,Springer ,RT : Read the second part of our blog series which elores the implications that the pandemic has on the road to achieving…
2021-03-11 09:33:57, eezah ,,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
2021-03-11 09:33:57,GsnVenu,,RT : : 57  school students test positive for -19  via 
2021-03-11 09:33:57,Ramkrishna N Jagtap,Mumbai,RT : There is no need for anyone to have any fear or confusion about the COVID vaccine. I have just been vaccinated &amp; I am stand…
2021-03-11 09:33:56,Hermit 🆘,,"RT : QAnon wants MAGA patriots to burn their COVID checks to make ""Joe Biden look stupid."""
2021-03-11 09:33:56,Rohit MS,Republic of India,"RT : Pakistan🇵🇰, the only SAARC country to not seek COVID-19 Vaccine from India, is getting 45 million 🇮🇳 made vaccine Covi…"
2021-03-11 09:33:56,Susie Hutton,"Louisiana, USA","RT : . asks if Dems could've done more to win GOP votes like Collins &amp; Murkowski on Covid.

 responds: ""No. We…"
2021-03-11 09:33:56,Adeyemi Adams 🇳🇬🇺🇸,"Dallas, TX","  senators [ voted against the COVID relief bill]  have introduced legislation to repeal the estate tax, pe… "
2021-03-11 09:33:56,ǝsɹǝʌıun ɹno⅄,warning! isinya menyedihkan,"RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
2021-03-11 09:33:56,ʕ•ᴥ•ʔ,21 𝕿𝖍𝖊𝖞/𝖙𝖍𝖊𝖒 ,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
2021-03-11 09:33:56,zumbaJoyful1,"Hawaii, USA","RT : Look at that. NY requires ID for COVID vaccinations - a driver’s license, passport or other proof of residency. Why is it…"
2021-03-11 09:33:56,Laura,,"RT :  The Democrats’ “COVID relief” bill bans states from lowering their taxes.

They want to turn every state into Californi…"
