createdAt,userName,userLocation,text
Thu Mar 11 09:39:07 +0000 2021,pancho dingo,, Tenía estudios en fase 2 terminados y fase 3 terminados y en curso. Ya era aplicada en varios país… 
Thu Mar 11 09:39:07 +0000 2021,Naz Reiner Ackerman 🇲🇾,Kuala Lumpur,"RT : Tahniahlah Khairy Jamaluddin atas tuba yang dibalas kepada frontliner ni. 

"
Thu Mar 11 09:39:07 +0000 2021,Colin Hardinge,Hereford, Have you had COVID in the last 12 months? A report I read suggested a higher risk of side effects if yo… 
Thu Mar 11 09:39:08 +0000 2021,Muhammad Farizka Nugraha,Indonesia 🇮🇩,RT : Climbers to return to Mount Everest after Nepal’s COVID closure  
Thu Mar 11 09:39:08 +0000 2021,Jagdish Nishad,,"RT : वैक्सीन के निर्यात को लेकर केंद्र पर सख्त हुई दिल्ली HC; कहा- घरेलू जरूरतों पर दें ध्यान
"
Thu Mar 11 09:39:08 +0000 2021,HomoSapien,Earth ,"RT : Pakistan🇵🇰, the only SAARC country to not seek COVID-19 Vaccine from India, is getting 45 million 🇮🇳 made vaccine Covishiel…"
Thu Mar 11 09:39:08 +0000 2021,Vinay,,RT : Who drafted this  
Thu Mar 11 09:39:08 +0000 2021,Cakeface ,,"RT : So typical. So many of the scientists who demand lockdown, banning kids from school, don't actually think the rules apply to…"
Thu Mar 11 09:39:08 +0000 2021,Lucia,,"Yo no tuve y fiel no soy
Es por otro lado tonces"
Thu Mar 11 09:39:08 +0000 2021,m999wm,Thailand,"RT : In North Dagon, Yangon, a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in emergency. The backpack…"
Thu Mar 11 09:39:08 +0000 2021,Helio Rocha,Brasilia,"RT : Além de ser, neste momento, o maior laboratório a céu aberto de proliferação do SARS-CoV-2, o Brasil se transformou no…"
Thu Mar 11 09:39:08 +0000 2021,The Book I Read,Tangerang ,"RT : Ada 10 provinsi dengan persentase pekerja yang terdampak Covid-19 dirumahkan di atas angka 50%. Urutan teratas:

1. Bali, 8…"
Thu Mar 11 09:39:08 +0000 2021,Missy,Boston & Palm Beach ,  Keeping pulling. Fox is really having a hard time trying to figure out their new jam.… 
Thu Mar 11 09:39:08 +0000 2021,Steve,,RT : BREAKING: A new Covid-19 antibody therapy showed a 85% reduction of hospitalization and death for at-risk patients in a…
Thu Mar 11 09:39:08 +0000 2021,,도즈니▪도프 | 도우일 ,Very nice to be reminded that celebrities aren't immune to technical difficulties
Thu Mar 11 09:39:08 +0000 2021,Animators Pal,Berlin,RT : Ce guide publié par culture&ampanté permet de soutenir une  abordant la  contre la  et les enjeux…
Thu Mar 11 09:39:08 +0000 2021,Handmaids Tale,"Wales, United Kingdom",RT : Urgent Open Letter from Doctors and Scientists to the European Medicines Agency regarding COVID-19 Vaccine Safety Concerns…
Thu Mar 11 09:39:08 +0000 2021,aisha⁷ ,she/her | 20 | 🇷🇺🇯🇴,"RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
Thu Mar 11 09:39:08 +0000 2021,𝐌𝐢𝐥𝐚𝐠𝐫𝐨𝐬🦋,"Goya, Argentina",RT : que onda los que todavía no tuvimos covid? será que no funciona en fieles??
Thu Mar 11 09:39:08 +0000 2021,swayamdip Taksande,Maharashtra,RT : There is no need for anyone to have any fear or confusion about the COVID vaccine. I have just been vaccinated &amp; I am s…
Thu Mar 11 09:39:08 +0000 2021,Abhilegend,Aryavart ,Hahaha
Thu Mar 11 09:39:08 +0000 2021,Styo,, The main problem I have with government on vaccines is their propensity to bullshit on delivery timet… 
Thu Mar 11 09:39:09 +0000 2021,Hardik Shah,"Johannesburg, South Africa","RT : No opposition leader took Covid vaccination until PM Modi  took. After him... Everyone is taking it.

Looks like they have…"
Thu Mar 11 09:39:09 +0000 2021,Janvier Popote,Kigali,RT : QUOTE: “Ugandans are crying silently. Money is being extorted from them. The people who are suffering most are the boda b…
Thu Mar 11 09:39:09 +0000 2021,TestTwterPlugin,,RT : News Alert!$OCGN- 40 Country's ordered $OCGN Covid-19 Vaccine Covaxin  Indian Government support Vaccinate 1.3 billion ci…
Thu Mar 11 09:39:09 +0000 2021,かぷりすの担さんリプどうぞ,運命さえ超えた夢を掴みに行こう！Hey Grandeur！,"RT :  Snow Manに生きて会うために、色んなことも頑張れる。

REQUEST   "
Thu Mar 11 09:39:09 +0000 2021,-,"Chennai, India",RT : The 7 day average COVID death rate is 1663 per day in the US &amp; 102 in India. Apparently India’s figures are “sheer luck” whil…
Thu Mar 11 09:39:09 +0000 2021,Wewant⭐Amar,Sarawak," RT : KENYATAAN MEDIA JAWATANKUASA PENGURUSAN BENCANA 

168 KES COVID -19 DIKESAN DI SARA… "
Thu Mar 11 09:39:09 +0000 2021,Flora,,RT : Should you get a test to measure antibodies after a covid-19 vaccine?  
Thu Mar 11 09:39:09 +0000 2021,kate,she/her 🇵🇭,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
Thu Mar 11 09:39:09 +0000 2021,P,India,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
Thu Mar 11 09:39:09 +0000 2021,Pama & Mapa,United States,RT : Time for round 2! Sailors are receiving the 2nd dose of the COVID vaccine this week   
Thu Mar 11 09:39:09 +0000 2021,K.Denial,,"   
Fatal shooting in North Dagon; One killed n one is in emergency stage as Junt… "
Thu Mar 11 09:39:09 +0000 2021,Steven เด็กน้อย,"กระนวน, ประเทศไทย or UK","Wearing the share price as a badge of honour was his first choice, but down 50% in 10 years was a little too honour… "
Thu Mar 11 09:39:09 +0000 2021,BORNEONEWS,"Central Borneo, Indonesia",Potensi Gejala Long Covid-19 Perlu Diwaspadai  
Thu Mar 11 09:39:09 +0000 2021,Foleal,,"RT : BRASIL REGISTRA 2.349 MORTES POR COVID EM 24 HORAS, NOVO RECORDE   "
Thu Mar 11 09:39:09 +0000 2021,The Dude,,RT :          …
Thu Mar 11 09:39:09 +0000 2021,Lee Ann Bernard,"Harare, Zimbabwe"," Have you seen Ethiopia got its 1st batch last week,  my point is let each country handle the roll out… "
Thu Mar 11 09:39:09 +0000 2021,Bernard Sudan 🇫🇷 🇨🇭,Bouches-du-Rhône,"RT : Je viens d'apprendre qu'une relation professionnelle est décédée. Pas d'antécédent médical, elle s'était isolée complètement…"
Thu Mar 11 09:39:09 +0000 2021,Spring🦋 AriesBaby ,In these streets ,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
Thu Mar 11 09:39:10 +0000 2021,Vinay Kumar Vinay,,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:39:10 +0000 2021,clara⁷,"she/her,17","RT : “As a member of the Recording Academy, we were well aware that MusiCares is helping the recovery of the music community impac…"
Thu Mar 11 09:39:10 +0000 2021,Moon.im,MONBEBE X WENEE,RT : Shownu will do self quarantine until the covid result come out and he won’t participate for the Japanese event.
Thu Mar 11 09:39:10 +0000 2021,محمد سفیان‌ برکاتی,"Jaipur, India",RT : एक मोदी भक्त ने पेरिस-दिल्ली उड़ान में पंजाबियों को गाली देते हुए फ्लाइट अटेंडेंट पर हमला किया और उसे अल्पसंख्यक होने का…
Thu Mar 11 09:39:10 +0000 2021,Robert Willis,,"RT :  COVID-19 DEATHS
Credit: Trump, Jared and Ivanka 

Some people call this manslaughter.

"
Thu Mar 11 09:39:10 +0000 2021,AYŞERCAN,"İzmir, Türkiye",RT : Covid-19 1. Yıl’nda kaybettiğimiz 30 bine yakın vatandaşımızı ve sağlık çalışanlarımızı Okmeydanı Cemil Taşçıoğlu Şehir Has…
Thu Mar 11 09:39:10 +0000 2021,News from Bangladesh,"Oslo, Norway",UAE administers 3rd shot to those with no Covid-19 antibodies after vaccination Some people in the United Arab Emir… 
Thu Mar 11 09:39:10 +0000 2021,Anthony Mcmillan,, 
Thu Mar 11 09:39:10 +0000 2021,leroyzanzibar,Los Angeles," Texans, Just don’t fly to LA with your covid. Thanks"
Thu Mar 11 09:39:10 +0000 2021,A sentient Pillow *BLM* ,Construyendo un reino de tinta,"RT : El 3,06% de la población española ha recibido la vacunación COMPLETA contra el COVID-19. El 7,48% ha recibido al menos UN…"
Thu Mar 11 09:39:10 +0000 2021,Lynne D M Noble,,RT : The very purpose of the right to protest is to enable people to register their strength of feeling in a way which compe…
Thu Mar 11 09:39:10 +0000 2021,Concerned Obsessive Voz55,," I don't wanna make you a bad guy nut if I may chatter, what if people want relief, either for themselves… "
Thu Mar 11 09:39:10 +0000 2021,Seng Nan Aung,Japan,"RT : In North Dagon ,a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in emergency. The backpack &amp; shie…"
Thu Mar 11 09:39:10 +0000 2021,Aggy,,"RT : It’s a year since 250,000 people attended the Cheltenham Festival even though Covid cases were doubling every two days.…"
Thu Mar 11 09:39:10 +0000 2021,🇺🇸,"Bay Area, Ca","RT : Zero Republicans voted for $1,400 checks.
Zero Republicans voted for $300/week in jobless benefits.
Zero Republicans v…"
Thu Mar 11 09:39:10 +0000 2021,うにこ️,," デコちゃぁんありがと
いきなり怒鳴り始めるのは慣れてるはずなんだけど、たまにめちゃくちゃ凹むときがある
Snow Manがいてくれて感謝だよ️
私も娘たちとすのちゅ見よーっと"
Thu Mar 11 09:39:10 +0000 2021,Srinandan,,"RT : Talk to a Scientist is soon to complete one year of consecutive, weekly sessions! 
Our India based and funded science outre…"
Thu Mar 11 09:39:10 +0000 2021,Darylle,,Suddenly it’s 2020 again
Thu Mar 11 09:39:10 +0000 2021,ashu,India,RT : Billboards come up in Greater Toronto area thanking PM Narendra Modi for providing COVID-19 vaccines to Canada 
Thu Mar 11 09:39:10 +0000 2021,Shilpa,,RT : The 7 day average COVID death rate is 1663 per day in the US &amp; 102 in India. Apparently India’s figures are “sheer luck” whil…
Thu Mar 11 09:39:10 +0000 2021,Kristjan Curanovic,Slovenia,  Latin American countries have accused Pfizer of ‘high-level bullying’ during Covid-19 vaccine… 
Thu Mar 11 09:39:10 +0000 2021,Pawel Adrjan,London,Since April 2020 employers who post jobs directly on Indeed are asked whether the job is remote. They can answer ye… 
Thu Mar 11 09:39:10 +0000 2021,かぷりすの担さんリプどうぞ,運命さえ超えた夢を掴みに行こう！Hey Grandeur！,"RT : REQUEST    Please play ""Grandeur""  I ️ Snow Man because... 

９人が９人とも魅力的です️️"
Thu Mar 11 09:39:10 +0000 2021,Citizen. Coping.,,"RT : BREAKING: On the anniversary of the Covid-19 pandemic, progressive forces around the world — including Noam Chomsky, …"
Thu Mar 11 09:39:10 +0000 2021,victor,Brabant wallon,        Les… 
Thu Mar 11 09:39:11 +0000 2021,ruu,,"RT : 北米でCOVIDの新規感染者が続出する中、寝静まったブリティッシュ・コロンビア州では、職員も患者も既にワクチン接種済みの老人ホームで新たにウイルス発生が報告された
世界中の人々が、ワクチン接種率の高い人々の間でなぜ大流行が起こるのか、疑問視する…"
Thu Mar 11 09:39:11 +0000 2021,John Snow,,RT : Billboards come up in Greater Toronto area thanking PM Narendra Modi for providing COVID-19 vaccines to Canada 
Thu Mar 11 09:39:11 +0000 2021,Maddie ,"New Hampshire, USA","WTF?!?

Kroger now says it administered ‘empty syringes’ instead of COVID-19 vaccines at Chesterfield location "
Thu Mar 11 09:39:11 +0000 2021,Laurie,,RT : Four former presidents have banded together for two national ad campaigns released Thursday designed to drive trust in COVID-19…
Thu Mar 11 09:39:11 +0000 2021,frederic beretti,"Marseille, France",RT : Je vous conseille vivement de partager cette vidéo pour informer le plus de monde possible sur les risques encourus par la…
Thu Mar 11 09:39:11 +0000 2021,James Stoker,Teesside, so my mum has just been for shopping. Card didn’t work to pay. Wouldn’t let her withdraw either. Not only… 
Thu Mar 11 09:39:11 +0000 2021,Andy Brown,"South East, England",RT : RT if you've never had a Covid test 
Thu Mar 11 09:39:11 +0000 2021,jurrien1982,"Breda, Nederland","RT : 🧮Meten is weten:
COVID-19 op scholen

Update i.v.m. recente inzendingen
Sinds 1 feb:
● 120 Basisscholen (8 feb open)
● 25 M…"
Thu Mar 11 09:39:11 +0000 2021,We Luv Erode,"Erode, India","RT : Daily Corona positive cases have increased by 51.81 % in the past 16 days. 

Let us follow covid safety Precautions strictly.…"
Thu Mar 11 09:39:11 +0000 2021,*Becks,"Phoenix, AZ","Well, the landlords are corrupt and make sure to carefully follow the guidelines with their false workarounds to ge… "
Thu Mar 11 09:39:11 +0000 2021,Cát Tiên,Việt Nam ,"RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
Thu Mar 11 09:39:11 +0000 2021,もえ,の研,"レベル2で維持でサークル活動は一部解禁になりましたね

なんも言われてないけど前みたいに参加者の連絡先とか聞かなきゃいかんのかなあ？新入生的には聞かれんの嫌な気がするんだけど

新型コロナウイルスに対する北海道大学の対応について "
Thu Mar 11 09:39:11 +0000 2021,wajid bhutto,,"RT : -19 Pandemic 

Universities to Go Online for Two Weeks in Selected Cities "
Thu Mar 11 09:39:11 +0000 2021,Soraya Moreira ,Brasil,"RT : A vacinação no Rio ontem virou bagunça... né, ? Idosos em busca da segunda dose ficaram a ver navios. "
Thu Mar 11 09:39:11 +0000 2021,RODERICK,Africa ,"RT : Photos officielles de la réception par le Bénin le mercredi 10 mars 2021 de 144.000 doses du vaccin anti-covid-19, AstraZéné…"
Thu Mar 11 09:39:11 +0000 2021,Domi,Θεσσαλονίκη,"RT : Διότι, άσχετοι, ο χαρταετός ανελθών εις τους αιθέρες διαταράσσει τα σωματίδια του covid τα οποία αιωρούνται στην ατμόσφαιρα…"
Thu Mar 11 09:39:11 +0000 2021,さ〜,,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:39:11 +0000 2021,Karina,Norge, I actually don't mind the snow but this is our third winter wave 🤧 give me either spring or winter not both every other day
Thu Mar 11 09:39:11 +0000 2021,Ukrinform,Україна,"В українській армії – ще одна смерть від COVID і 128 нових випадків
 "
Thu Mar 11 09:39:11 +0000 2021,⁷⭐️,Dios tiddies uwu she/her,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
Thu Mar 11 09:39:11 +0000 2021,𐊰𐊦𐊋𐊋𐊫,愛知県,"RT : 

番組初披露！
SixTONES「Coffee &amp; Cream」
Snow Man「ファンターナモーレ」

ジェシーが「Smile 」を熱唱！
King &amp; Prince 「King &amp; Prince, Queen &amp; Princ…"
Thu Mar 11 09:39:11 +0000 2021,Noelia.,,"El Valme es el primer hospital que vacía pacientes de planta 

"
Thu Mar 11 09:39:11 +0000 2021,Ken Bruce,"Perth, Scotland","RT : Not quite the full story! So we've made our own...

""A Beacon of Nope""

 - Extraordinary. Uneected. Totally irrespon…"
Thu Mar 11 09:39:12 +0000 2021,One Horse Pony President Elect Wokefinder General,Germany,"RT : This is the breaking story Mike Yeadon was talking about. 

Urgent Open Letter from Doctors and Scientists to the European M…"
Thu Mar 11 09:39:11 +0000 2021,Archer,Outpost 732,"None of this is about health

It is about compliance, money, power &amp; conditioning people to believe they don't have… "
Thu Mar 11 09:39:12 +0000 2021,風籟,,"RT : アストラゼネカ

血栓の深刻な症例ありで
デンマーク🇩🇰はCOVIDワクチンの使用を停止報道あり️"
Thu Mar 11 09:39:12 +0000 2021,Malcolm,"South West, England","RT : I will boycott any business; pub, restaurant, or events company, that insists on a vaccine passport or ‘showing papers’ as…"
Thu Mar 11 09:39:12 +0000 2021,लक्ष्मी नारायण सिंह मकवाना,"Dewas, India",RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:39:12 +0000 2021,LOVE you ALL....,Golf And Life,"RT : Pfizer has refused to conduct local trials. As an Indian pharmaceutical stalwart, its embarrassing that you would not demand…"
Thu Mar 11 09:39:12 +0000 2021,CK,"New Jersey, USA",RT : a telling comical piece. bends over backwards to suggest Biden team taking credit for trumps work. gets Trump guy to whine on…
Thu Mar 11 09:39:12 +0000 2021,Beverly Hill,Texas,Biden's $1.9tn Covid relief bill passes US Congress 
Thu Mar 11 09:39:12 +0000 2021,Mateizam,Czech Republic," To su covid svadbene torte valjda. 2,8-4 kg, nije baš neki dernek. Ne razumem."
Thu Mar 11 09:39:12 +0000 2021,Concello de Oza-Cesuras,"Galicia, España","SITUACIÓN SANITARIA 🦠 | Desde o Sergas informan da  evolución nos datos do  respecto á COVID-19:

 Úl… "
Thu Mar 11 09:39:12 +0000 2021,valeryana,,"RT : ¡URGENTE! ¡ EN MARACAIBO!

Requiero bombona de oxígeno para mi hermano Jean Boscán. Recibe tratamiento por Covid. Tambié…"
Thu Mar 11 09:39:12 +0000 2021,PatMan,Global,RT : Looks like the Met Police have a dilemma on their hands: violently break up a vigil to a young woman murdered by one of…
