createdAt,userName,userLocation,text
Thu Mar 11 09:41:01 +0000 2021,James Gray,"London, England",RT : An insane trend I found - people are asking pharmacists to do them a favour and get them a Covid vaccine early. One pharma…
Thu Mar 11 09:41:00 +0000 2021,CubacolaboraAragua,"Maracay, Aragua, Venezuela",Sistema cubano para el diagnóstico del SARS COV-2 culmina proceso de evaluación  Via… 
Thu Mar 11 09:41:01 +0000 2021,Andrés González,España-Venezuela,RT : El virus más letal en Venezuela no es el Covid. Es la Dictadura y sus esbirros. 
Thu Mar 11 09:41:01 +0000 2021,Andreas Hagen,Germany,"RT : . is right: there is no downside in reminding voters of the good you've done.

It should be clear that…"
Thu Mar 11 09:41:01 +0000 2021,Marial Mabor Turic,"Juba, South Sudan",RT : WE wish President John Pombe Magufuli a quick and full recovery.  Covid-19 is real —  
Thu Mar 11 09:41:01 +0000 2021,Anja,,"Av av av. På så mange planer er det her ikke godt.

Nobody said it was easy....

“Efter alvorlige bivirk­nin­ger… "
Thu Mar 11 09:41:01 +0000 2021,あかり,,"RT : Snow Manの「素のまんま」
本日夜9時より放送！

️今夜のメンバー️


の2人です！お聞き逃しなく！
￼
放送中は  でツイートして一緒に盛り上がりましょう！
 "
Thu Mar 11 09:41:01 +0000 2021,michael o,,have not gotten my hair cut since the pandemic started so considering doing something wild as soon as I get the vac… 
Thu Mar 11 09:41:01 +0000 2021,अंकुर वर्मा,Don't tell anyone,"RT : Pakistan🇵🇰, the only SAARC country to not seek COVID-19 Vaccine from India, is getting 45 million 🇮🇳 made vaccine Covi…"
Thu Mar 11 09:41:01 +0000 2021,Caro Martini-Deacon,,"RT : ""By the end of 2020, NHST&amp;T had signed 614 contracts worth £8.3 billion. 70% of the contract value were assigned as dir…"
Thu Mar 11 09:41:01 +0000 2021,mak,,"RT : Orang yg pecah rahsia kena siasat??

"
Thu Mar 11 09:41:01 +0000 2021,Yourworst Nightmare,Rent free in your dreams,"RT : Anyways,  Ugandans won't hit the streets, be it peaceful or violent demonstrations, on the way covid affected people, t…"
Thu Mar 11 09:41:01 +0000 2021,𝐓𝐚𝐫𝐫𝐚𝐧𝐭 𝟐.𝟎,,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:41:01 +0000 2021,「𝒑𝒂𝒓𝒓𝒐𝒕𓅪་ʲⁱⁿ་」,I love you Jin,Jakciu ale ja koch Crystal Snow od BTS🥺️
Thu Mar 11 09:41:01 +0000 2021,Ron,"California, USA",Covid habits 
Thu Mar 11 09:41:01 +0000 2021,Sylvester Stone,,"RT : No opposition leader took Covid vaccination until PM Modi  took. After him... Everyone is taking it.

Looks like they have…"
Thu Mar 11 09:41:01 +0000 2021,Bernard Sudan 🇫🇷 🇨🇭,Bouches-du-Rhône,"RT : Ivermectine, doxycycline et zinc : le covid ""plus facile à soigner que la grippe"" ( je cite le Pr BORODY, Australie) https…"
Thu Mar 11 09:41:01 +0000 2021,Anna Mc,,"RT : In one day, we had the COVID Relief Bill win, Merrick Garland confirmed, a record day on the Dow...

And everybody ignored…"
Thu Mar 11 09:41:01 +0000 2021,Gianpiero Tomassini,,RT : Il Covid fa fare un salto indietro alla speranza di vita. Annullati in un anno i progressi compiuti nell'ultimo decennio.…
Thu Mar 11 09:41:01 +0000 2021,Ruthie ,"Chichester, England","RT : The hypocrites and liars of the For Profit Fear Pandemic are finally being eed...
Please read this excellently report…"
Thu Mar 11 09:41:01 +0000 2021,Emerladlayer,"Fukuoka-ken, Japan","RT : In North Dagon ,a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in emergency. The backpack &amp;…"
Thu Mar 11 09:41:01 +0000 2021,OGMIUS,,  If you take this vaccine there will be nothing we can do for you should your body beg… 
Thu Mar 11 09:41:01 +0000 2021,KTSM 9 News,"El Paso, Texas",COVID bill gives states a pathway to reduce maternal deaths 
Thu Mar 11 09:41:01 +0000 2021,MarkOne,," 
Όποτε δεχεται το ρισκο ο Τσιπρα την πληρωνουμε εμεις

Με τροικα
Εκλεισε τις τραπεζες και μας κλειδω… "
Thu Mar 11 09:41:01 +0000 2021,M,,RT : Girls don't want boys. They want the covid vaccine and a nice apartment
Thu Mar 11 09:41:01 +0000 2021,serhat,"Edirne Merkez, Edirne",Covid 19 1 yaşında olmuş ne yapalım pastamı keselim 
Thu Mar 11 09:41:01 +0000 2021,athirah,,"RT : Orang yg pecah rahsia kena siasat??

"
Thu Mar 11 09:41:01 +0000 2021,Guerrero de Dios,Northern California,"RT : When it comes to Covid, you will never know the real numbers. EVER"
Thu Mar 11 09:41:01 +0000 2021,Nugget,state of mind,   
Thu Mar 11 09:41:01 +0000 2021,Mel 🪔 ••• (🇪🇪),Estonia, Also there's a difference between vaccines in general and current covid vaccines. But y'all don't want to deal with that.
Thu Mar 11 09:41:01 +0000 2021,Hatice ÇAVUŞOĞLU🇹🇷,,"RT : Türkiye Cumhuriyeti Devleti'nin Covid 19 pandemisi ile etkin mücadelesini dünyaya duyurduk. 
En önemlisi İnsanlarımızın…"
Thu Mar 11 09:41:01 +0000 2021,Neil Houlihan 󠁧󠁢󠁳󠁣󠁴󠁿 Jockney,W12 to Southport ,RT :    Yet we don't apply that logic to Covid 🤔
Thu Mar 11 09:41:01 +0000 2021,Andre Luiz,Fortaleza _ Cidade luz,"RT : BRASIL REGISTRA 2.349 MORTES POR COVID EM 24 HORAS, NOVO RECORDE   "
Thu Mar 11 09:41:01 +0000 2021,Gerson F Teles,Cametá . Pará,"RT : Governadores pedem ‘pacto nacional’ por eansão da vacinação e ampliação de leitos de UTI, no fórum de Governadores.…"
