createdAt,userName,userLocation,text
Thu Mar 11 09:39:22 +0000 2021,Ashim Datta,,"RT : Dr. Arindam Datta,MS,Tripura Medical College &amp; Dr. BRAM Teaching Hospital is motivating the empanelled FLWs to come forwar…"
Thu Mar 11 09:39:22 +0000 2021,~ El Mastikor ~ 🇨🇵🇲🇬🇮🇳,,"RT : Gap COVID fermé  
100% de la baisse effacés 

Coût à échelle mondiale : 1 milliard de dollar par heure depuis 1 a…"
Thu Mar 11 09:39:22 +0000 2021,Samuel Owusu-Odame,,"RT : Call in on  

COVID-19: When I contracted COVID, I could see death. I knew everything I had was vanity and I asked God…"
Thu Mar 11 09:39:23 +0000 2021,Icam,"Rawang, Selangor","RT : Orang yg pecah rahsia kena siasat??

"
Thu Mar 11 09:39:23 +0000 2021,moeseth,,RT : ASTRAZENECA: DENMARK SUSPENDS USE OF COVID VACCINE DUE TO SERIOUS CASES OF BLOOD CLOTS
Thu Mar 11 09:39:23 +0000 2021,TruthandFact,,RT : The concept of shedding has been invented to manage the reasoning behind why non flu jab people get sick when others a…
Thu Mar 11 09:39:23 +0000 2021,Clive Wynne-Candy🇬🇧  ,United Kingdom,RT : LABOUR Councillor Suspended After Illegally Purchasing Covid Jab To Jump Queue  
Thu Mar 11 09:39:23 +0000 2021,CU Constituent,"Illinois, USA","Friend of yours,  ?"
Thu Mar 11 09:39:23 +0000 2021, Deb Cansdell ,,RT : Surprise ! Australians won’t be vaccinated against Covid before October ! Go on a cheap flight on a crowded plane instead a…
Thu Mar 11 09:39:23 +0000 2021,Me myself and I,Suisse,"RT : To those who capitulated in the belief the 'vaccine' would give them their lives back, I'm afraid you've been had.

The vac…"
Thu Mar 11 09:39:23 +0000 2021,Laweta,,RT :          …
Thu Mar 11 09:39:23 +0000 2021,J Appleseed aka Ms T,Alabama/Okie Lady!,RT : URGENT - THIS IS THE LAST CALL FOR PJ. Dear village please share. 
Thu Mar 11 09:39:23 +0000 2021,Patricia Gainsberg,All Over,"RT : Congress just passed the COVID relief bill &amp; it’s heading to Biden’s desk!

What does it mean for you?
- $1400 checks for you AND…"
Thu Mar 11 09:39:23 +0000 2021,Natasha,"Uttar Pradesh, India",RT : The 7 day average COVID death rate is 1663 per day in the US &amp; 102 in India. Apparently India’s figures are “sheer luck” whil…
Thu Mar 11 09:39:23 +0000 2021,Z aheer( a true Pakistani ),"Rawalpindi, Pakistan",
Thu Mar 11 09:39:23 +0000 2021,Capt.V.प्रகாsh Iyer  🇮🇳,"Madras,भारत","RT :  
An updated post on the Vaccine Erts from India to various countries of the world. A total of 67 count…"
