createdAt,userName,userLocation,text
Thu Mar 11 09:39:45 +0000 2021,Steve Sutton  NHS,,"RT : It’s a year since 250,000 people attended the Cheltenham Festival even though Covid cases were doubling every two days.…"
Thu Mar 11 09:39:45 +0000 2021,dreamdemolitionfacto,"Leeds, England","RT : To those who capitulated in the belief the 'vaccine' would give them their lives back, I'm afraid you've been had.

The vac…"
Thu Mar 11 09:39:45 +0000 2021,Letusbefree,,"RT : Me : “Having looked into it , I am concerned about the lack of long term testing with the Covid-19 vaccines”

General Pu…"
Thu Mar 11 09:39:45 +0000 2021,Susan Mulloy,"Oakland, CA","RT : 2 cases of voter fraud in 2020: let's pass 253 voter suppression bills in 43 states

525,000 dead Americans: who needs covid…"
Thu Mar 11 09:39:45 +0000 2021,edmcnevin,Ct,"RT : Another Winter horror about to hit Colorado, New Mexico and the Midwest starting Saturday. Will this be another manipu…"
Thu Mar 11 09:39:45 +0000 2021,miscagris_JRRey,España,RT :  ÚLTIMA HORA | Galicia reduce os casos activos (-165) e as hospitalizacións en planta (-18). Hai 3.092 persoas con covid-…
Thu Mar 11 09:39:45 +0000 2021,stepbystep⁷ᵖʳᵒᵈ ᵛ,allow me to heal,"RT : in these times that have come to a stop, may flowers fall down on your sad smile
– snow flower"
Thu Mar 11 09:39:45 +0000 2021,Jennifer Ellis,,RT : why? Because children are not a vector of transmission? Might we predicate any other public policy recommendation on this…
Thu Mar 11 09:39:45 +0000 2021,Moriarty_J,,"    The trouble is he gives ammunition to people who don't like vaccines,… "
Thu Mar 11 09:39:45 +0000 2021,Eminent Otiose,India,RT : The 7 day average COVID death rate is 1663 per day in the US &amp; 102 in India. Apparently India’s figures are “sheer luck” whil…
Thu Mar 11 09:39:45 +0000 2021,𝒦𝑒𝒾𝑔𝑜,,RT : Emergency chicken nugget
Thu Mar 11 09:39:45 +0000 2021,🇮🇳 Vgarg,,RT : The 7 day average COVID death rate is 1663 per day in the US &amp; 102 in India. Apparently India’s figures are “sheer luck” whil…
Thu Mar 11 09:39:45 +0000 2021,Dr. Hasanat Alamgir,"Dhaka, Bangladesh",       … 
Thu Mar 11 09:39:45 +0000 2021,Redazione IdeawebTV,Roddi d'Alba,"Paesana, addio al Maresciallo Franco Fontana: era ricoverato all’ospedale covid di Saluzzo  "
Thu Mar 11 09:39:45 +0000 2021,Pankaj Tiwari,,"RT :   Well said sir..drawing inspiration from u, thousands of covid warriors (doctors, policemen)…"
Thu Mar 11 09:39:45 +0000 2021,Michelle Pearl,"Lincolnshire, England.","RT : Covid has led to an increase in streaming, but counterintuitively this does not correspond to an increase in Music creator…"
Thu Mar 11 09:39:45 +0000 2021,Joanne Glynne,"London, England","RT : For emergency 2020s system change we must break media silence on destructive human activity (*capitalism*).

3.2°C extincti…"
Thu Mar 11 09:39:45 +0000 2021,Karen Ashley,London,"RT : ""The very purpose of the right to protest is to enable people to register their... strength of feeling in a way which co…"
Thu Mar 11 09:39:46 +0000 2021,深澤の女になりたいが口癖,,"

REQUEST   


 Tatsuya Fukazawa
Birthday：1992.05.05
Blood Type：B

SnowManはメンバー全… "
Thu Mar 11 09:39:46 +0000 2021,Gail,,"RT : You people wondering about the glacial pace of vaccine roll-out are forgetting one very important thing.

…"
Thu Mar 11 09:39:46 +0000 2021,famous arc?,they/them • carrd byf,THEY DIDNT LOOSEN RESTRICTIONS UNTIL 2020 BECAUSE OF COVID???
Thu Mar 11 09:39:46 +0000 2021,Jack Cade. Socialism Distancing,Kent England,RT : Haven't any of the immune system deniers ever questioned or find it a bit suspicious why alternative medications that…
Thu Mar 11 09:39:46 +0000 2021,Jennifer Rogers,,"RT : If you can get a vaccine card, you can get an ID to vote."
Thu Mar 11 09:39:46 +0000 2021,Rahul Singh,India,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:39:46 +0000 2021,Hans,"Europe, Belgium, The world","RT : Zero Republicans voted for $1,400 checks.
Zero Republicans voted for $300/week in jobless benefits.
Zero Republicans v…"
Thu Mar 11 09:39:46 +0000 2021, bubble,,"RT : Shinwon: during trainee days, we really liked Noryangjin
Hui: we would secretly go at dawn. We had things like curfew. At th…"
Thu Mar 11 09:39:46 +0000 2021,Lord K.C.Grose,,"RT : While COVID-19 has a low infection fatality rate of 0.26%, it's been an apocalypse to our personal freedom. And with the r…"
