createdAt,userName,userLocation,text
2021-03-11 09:32:54,Deepak Joshi,,RT : Just In from ICMR: The Covid vaccine works even without posting a picture of getting the jab.
2021-03-11 09:34:47,Ellie,Switzerland,RT : Fatal shooting in North Dagon; One killed &amp; one is in emergency stage as Junta’s armed followers shot this morning in No…
2021-03-11 09:34:46,SIMPLE JAIN🇮🇳🇮🇳,India,"RT : ""In case of emergency, go to media"" "
2021-03-11 09:34:43,NJMikey,United States 🇺🇸 ,RT : My Son's Son. 2lbs 15oz. We are praying for Mother and Baby! Emergency C Section. 
2021-03-11 09:34:43,Aldair,Manchester,"RT : The only time you’ll catch me posting The Sun here. But for iPhone users, you never know who this may help. "
2021-03-11 09:34:41,anusha,UK,I *really* hope this company is understand as to why I replied to the email late - I literally was in the emergency room.
2021-03-11 09:34:39,Universal Basic Income Ends Wage Slavery.,,RT :      Interesting point.  My sister is on disabili…
2021-03-11 09:34:37,may thet,,"RT : tw/blood
In North Dagon ,a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in emergency. The backpac…"
2021-03-11 09:34:37,Aung Kyaw Lynn,,"RT : In North Dagon, Yangon, a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in emergency. The backpack…"
2021-03-11 09:34:37,estella,,"RT : tw/blood
In North Dagon ,a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in emergency. The backpac…"
2021-03-11 09:34:35,Neil,Up North,   Where is all this money you think there is? There’s a reason for a 1% pay rise and isn’t… 
2021-03-11 09:34:28,Girish Kadam ,Mumbai,RT : Lockdown imposed in Nagpur for one week from 15th March to 21st due to rising no of Covid cases. Only emergency servic…
2021-03-11 09:34:27,Dr Jamie Davies,United Kingdom,"RT : Today we launch our  The fund will provide £2.9m to cash strapped local authorities, helping them pla…"
2021-03-11 09:34:26,ꕥ || 𝐊𝐋𝐄𝐄。,Art Credits in pinned ↴,THERE'S AN EMERGENCY
2021-03-11 09:34:25,FemCAT - Fundació d'Empresaris de Catalunya,Catalunya,"RT : Thanks to the use of technology (digital fence), Taiwan avoided any lockdown or emergency state declaration during the pan…"
2021-03-11 09:34:24,Loey,,"RT :  In North Dagon, Yangon, a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in eme…"
2021-03-11 09:34:23,Totomato,,"RT : In North Dagon, Yangon, a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in emergency. The backpack…"
2021-03-11 09:34:22,T.e.d.d,Tranzit, NO! FUCK! WE'RE ALL GOING TO DIE! GOODBYE CRUEL WORLD GOODBYE! Oh. We made it. Consolidating Coach Co… 
2021-03-11 09:34:22,khant wint war bo,,"RT : Tw // blood

Fatal shooting in North Dagon; One killed n one is in emergency stage as Junta’s armed followers shot this m…"
2021-03-11 09:34:21,Han Sai Yone,,RT : Fatal shooting in North Dagon; One killed n one is in emergency stage as Junta’s armed followers shot this morning in Nor…
2021-03-11 09:34:21,Pan,International,"RT : It's extremely windy around the coast this week. Large breaking waves can easily sweep you off your feet and out to sea, so stay…"
2021-03-11 09:34:20,Hudgell Solicitors,England & Wales,"RT : The Inquiry is hearing Chapter 10 evidence covering the emergency response.

Today the Inquiry will hear evidence from Sgt…"
2021-03-11 09:34:19,J Gonzalez-Blitz 🇨🇺,NYC,Emergency regarding Mumia's situation 
2021-03-11 09:34:18,️‍️ 🦋 JJ,Payómkawichum land,RT : San Diego Police pointed a gun at an 8 year old child yesterday during a traffic stop where police claim the driver “d…
2021-03-11 09:34:17,Aye mya,Yangon,"RT : tw//blood
In North Dagon,a boy got headshot &amp; died, another was shot into the abdomen &amp; currently in emergency. The backp…"
2021-03-11 09:34:17,oap,,"RT : In this open letter I am appealing to the  and all stakeholders involved, no matter their conviction, to immediately de…"
2021-03-11 09:34:16,GoingForTheOne,Australia ,"RT :   Saw these same kinds of blisters on a younger woman (35-45), developed huge ones all on the bottom o…"
2021-03-11 09:34:16,Soe Yadanar,france,"RT : tw//blood
In North Dagon,a boy got headshot &amp; died, another was shot into the abdomen &amp; currently in emergency. The backp…"
2021-03-11 09:34:14,Ray,,RT : 10 years since the .  is committed to reducing health risks associated with disasters through…
2021-03-11 09:34:12,,"Durban, South Africa","RT : The problem is that even if you vote the Anc out, the okes who killed it have already looted enough to last them a lifetime…"
2021-03-11 09:34:11,HansDenIslander,"Antwerpen, België","New Covid treatment by UK's GlamithKline reduces risk of death



Verzonden via "
