createdAt,userName,userLocation,text
Thu Mar 11 09:40:11 +0000 2021,NOG,Azerbaijan,Evdə “VACCINE”lə “Kəpənək”i son səs dinləyirəm. Alt qonşu gəlib qapını sərt şəkildə qapını döydü. Dedim yəqin səsin… 
Thu Mar 11 09:40:10 +0000 2021,Elaine Scattermoon,South London = Best London,"Yeah, the willful denial seems to run very deep with these people, who also seem to think that their Tory peers are… "
Thu Mar 11 09:40:11 +0000 2021,"Ken Weeks, Antifascist",,"RT : Today, after 528,000 deaths from Covid, 0 House Republicans voted for Covid relief.

On January 6, with no evidence of voter f…"
Thu Mar 11 09:40:11 +0000 2021,Laurence ,," Il n'y a pas eu de cancer parce que la zone a été immédiatement évacué et condamné - en France, le même ac… "
Thu Mar 11 09:40:11 +0000 2021,Haresh Mulchandani.,Gandhidham  kachchh  Bharat,RT : Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivat…
Thu Mar 11 09:40:11 +0000 2021,Jason Heard,"Omaha, NE","Been saying this for months, Ari."
Thu Mar 11 09:40:11 +0000 2021,Dr. Hasanat Alamgir,"Dhaka, Bangladesh","  During Corona Pandemic, Hand Sanitizer is very important for us to keep our health… "
Thu Mar 11 09:40:11 +0000 2021,beatrizcosta12,,"RT : Só quero ouvir: “o covid acabou, podem ir para a praia”"
Thu Mar 11 09:40:11 +0000 2021,Shweta,"Bengaluru, Karnataka",Key take away from this is that Vidyarthi Bhavan is now taking 30 mins to serve dosai What has the world come to… 
Thu Mar 11 09:40:11 +0000 2021,eddie simmons,"cashel Tipperary, Ireland","RT :  It seems in various countries such as France, Germany and the UK, around 50% of their populations
are not pre…"
Thu Mar 11 09:40:11 +0000 2021,Drug Regulatory Authority of Pakistan,"Islamabad, Pakistan",CEO  Mr. Asim Rauf addressing the concluding session of consultative meeting on Risk Based Post market… 
Thu Mar 11 09:40:11 +0000 2021,ゆう,,"2D2D初回盤、探してる方へ
 
"
Thu Mar 11 09:40:11 +0000 2021,Maria's Granddaughter ,,"RT : ""Then they sent the vaccine. The virus had disrupted our lives for a year. We were so relieved. In that moment we forgot that…"
Thu Mar 11 09:40:11 +0000 2021,Gmirlt,France,"RT : Derniers chiffres  de Sentinelle : 9 nouveaux cas CLINIQUES / 100000 hab (seuil épidémique : 150 à 200 cas).
https…"
Thu Mar 11 09:40:11 +0000 2021,loulou bell,Switzerland,RT : Trump would put his name on the vaccine syringes if he could but all the Trump syringes were allocated for bleach injections.
Thu Mar 11 09:40:11 +0000 2021,Новости Николаева,,"Оперативна інформація про розповсюдження коронавірусної інфекції COVID-19

 "
Thu Mar 11 09:40:11 +0000 2021,Tin Nwe Oo,,"RT : tw//blood
In North Dagon,boy got headshot &amp; died,another was shot into the abdomen &amp; now in emergency. The backpack &amp;…"
Thu Mar 11 09:40:11 +0000 2021,byby FIREWORKS,bangteez    ੭  art,"RT :   – BE (Deluxe Edition)

Released in November as a response to the COVID-19 pandemic, summed up by the lead sing…"
Thu Mar 11 09:40:11 +0000 2021,ปะ ,,ทำไปไหนก่อน ไอ้ที่ทำมาใช้ยังไม่คุ้มเลย แม่งจะหมดอายุละ
Thu Mar 11 09:40:11 +0000 2021,Егор,Новокузнецк,"RT : На конкурсе по сексуальной активности разгромно победил коронавирус Covid-19, за год затрахавший 7 миллиардов человек!"
