createdAt,userName,userLocation,text
Thu Mar 11 09:40:29 +0000 2021,Diario de Jerez,Jerez de la Frontera,Filipinas prohíbe las muestras de afecto en público para frenar la covid-19  
Thu Mar 11 09:40:29 +0000 2021,너애누나_23,,"RT : In North Dagon ,a young boy got headshot &amp; died , another was shot into the abdomen &amp; now in emergency. The backpack &amp; shie…"
Thu Mar 11 09:40:29 +0000 2021,Bntherebefore,,"RT : The actor spoke about spending lockdown in New Zealand with his family, including his elderly parents.  "
Thu Mar 11 09:40:29 +0000 2021,Rose du Jardin,Monde,RT : Plein de bon sens ! ⁦⁩  
Thu Mar 11 09:40:29 +0000 2021,Ying Yu,日本,"RT : tw//blood
In North Dagon,a boy got headshot &amp; died, another was shot into the abdomen &amp; currently in emergency. The backp…"
Thu Mar 11 09:40:29 +0000 2021,Celestino Langayo,"Tarazona, España","RT :  Todos los que han tenido gripes, neumonías, resfriados, enfriamientos y otras patologías que las PCR no distinguen…"
Thu Mar 11 09:40:29 +0000 2021,Wetwinter,Scotland,RT : What a surprise......Welsh First Minister Mark Drakeford says life won't return to normal in 2021 despite vaccines https:/…
Thu Mar 11 09:40:29 +0000 2021,ゆきYukiko,ティアラ＆teamSixTONES/神奈川･JAPAN,"RT : 

番組初披露！
SixTONES「Coffee &amp; Cream」
Snow Man「ファンターナモーレ」

ジェシーが「Smile 」を熱唱！
King &amp; Prince 「King &amp; Prince, Queen &amp; Princ…"
Thu Mar 11 09:40:29 +0000 2021,SD.Anand,Madurai,"The Covid-19 crisis is prompting many people to delay or abandon plans to have children, resulting in a pandemic baby bust"
Thu Mar 11 09:40:29 +0000 2021,Dallas,Cambridgeshire UK,RT : Can anyone provide an example of vaccinating the entire planet with a brand new never licensed before mRNA “vaccine” i…
Thu Mar 11 09:40:29 +0000 2021,a l e m b o n g,,"RT : Revenues tank almost 29% to about £11.8 billion, with civil aviation hit the hardest by Covid-19.   https:/…"
Thu Mar 11 09:40:29 +0000 2021,Marta Uriarte Blázquez,España,RT : Comentario que escucho a mucha gente mayor:”El Covid me esta robando mucha vida” 
Thu Mar 11 09:40:29 +0000 2021,Milena Audenino,,"RT : Grazie ad alcuni medici coraggiosi ora sappiamo che si può curare con le terapie domiciliari, senza intasare gli ospedali.…"
Thu Mar 11 09:40:29 +0000 2021,Hardcore Hindu,भारत,RT : BJYM के राष्ट्रीय अध्यक्ष श्री  ने युवा मोर्चा के सभी प्रदेश अध्यक्षों से वीडियो कॉन्फ्रेंसिंग के माध्यम से 'सेवा…
Thu Mar 11 09:40:29 +0000 2021,BanglaViral,Bangladesh,House passes COVID-19 relief bill l ABC News 
Thu Mar 11 09:40:29 +0000 2021,Anthony Riley,United Kingdom,Covid winners and losers – cartoon 
