createdAt,userName,userLocation,text
2021-03-11 08:49:18,A Hat tic,STOP THE STEAL DRAINTHE SWAMP,RT :  I REFUSE to agree with any form of an order from any corporation or Government that BETRAYS the very people…
2021-03-11 08:49:11,A Hat tic,STOP THE STEAL DRAINTHE SWAMP, I REFUSE to agree with any form of an order from any corporation or Government that BETRAYS the very… 
2021-03-11 08:49:06,GongGotha,, The grinch that stole the flu.
2021-03-11 08:49:06,jaebeominjordans • check • yennnn,,i just took the swab test because of flu protocol  it wasnt so bad tho!
2021-03-11 08:48:51,Amanda,"Glasgow, Scotland","  So we stay locked down forever, we didn't do this for flu and that killed plenty. You… "
2021-03-11 08:48:48,John,,"   World shortage of PPE. Everyone scrambling for PPE. 
PPE for flu pandemic… "
2021-03-11 08:48:36,ALOK GOYAL,,"RT : The oldest person in Costa Rica. 121 years old today. Got the Spanish flu in 1918, got covid in 2020. Was vaccinated t…"
2021-03-11 08:48:36,Don,,"RT : The oldest person in Costa Rica. 121 years old today. Got the Spanish flu in 1918, got covid in 2020. Was vaccinated t…"
2021-03-11 08:48:13,NaN,,"RT : The oldest person in Costa Rica. 121 years old today. Got the Spanish flu in 1918, got covid in 2020. Was vaccinated t…"
2021-03-11 08:48:07,Tùńdé Tùńdé,Everywhere. Anywhere. Nowhere.,"RT : Jon Rappaport (whose wife is a medical doctor) said: HIV, Ebola, SARS, Swine Flu, Zika, and everything we've been told a…"
2021-03-11 08:47:57,Grumpy,"Southampton, England",RT : I'm more concerned about the amount of obese people having a pop at me about me not taking the jab &amp; im a burden on th…
2021-03-11 08:47:50,Pan viejo,"Punto fijo , edo falcon, Vzla.",RT : Football fans wearing masks during a football match in Atlanta during the 1918 flu pandemic. 
2021-03-11 08:47:39,Aegon,," remember when 45 said that covid was just like the flu?  Well, this year - we have no flu cases.  And… "
2021-03-11 08:47:23,AnthonyV,"Antwerpen, België","RT :  exactly.
what many dont realize is that these v shots have kept us sick, and helped to slow us down.ive seen so…"
2021-03-11 08:47:22,Crypto Positivity,," They are covid related complications.

""They didn't die from a gun shot, they died from blood loss""… "
2021-03-11 08:47:16,Search for Fine Art,"Colchester, Essex. U.K.","RT : BBC news doing a story on coronavirus. For those who don’t realise that’s not Covid it’s flu, colds and pneumonia. So don…"
2021-03-11 08:47:09,,"Pretoria, South Africa",Yoh this flu is doing me dirty 
